	Temperature	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12
	71.5	2252.74354310866	2251.58907707224	6382.73025093217	6988.57468115262	2254.99616294298	6307.46203710076	6317.33767339074	6520.63589184458	2259.35646760032	2303.15690648261	2288.63192080731	2265.19909935027	2238.04176012009	2237.97242038354	6817.82032174212	6745.91916913941	2222.48772594203	6436.18783810537	6712.53422901018	6709.10674120049	2248.29659695719	2277.48544724655	2246.39860473008	2250.80676057488	2241.27613466737	2248.06941329815	7559.45568228519	7392.1988055642	2247.10386322895	7230.95284334508	7028.36922747397	7373.98066003686	2268.39479125653	2287.66291609366	2275.45332753629	2282.44776238717	2245.82857888994	2233.36302494187	6723.78725127912	7104.08696521996	2300.04394801977	6814.07230311233	6996.88692989582	7175.81814092716	2249.39411166873	2258.94382221886	2265.11038461378	2295.16115775343	2256.90761530929	2269.33731123903	6848.17855152448	7237.61380820218	2247.5931259246	7227.22428020487	7169.48905920966	7312.40658757222	2289.43074497848	2294.30908304082	2288.55739081311	2273.47371779459	2232.91817122986	2251.86396235649	6477.82432359253	6974.26515512413	2300.34706268307	6807.21670097269	6975.81065347962	6884.54937217082	2248.37225753162	2252.1954840398	2261.17406929452	2271.72311859857	2246.17311180633	2263.25016888164	6835.95088499126	7067.67782546152	2283.45276156517	7175.02793632138	7066.8981367276	7054.30805950008	2259.78014962548	2283.88578152022	2280.49277377847	2277.56605250542	2227.37006409846	2232.4232988148	5804.13476959224	5987.01095026367	2254.61933175527	6514.0888101794	6285.51716552446	6452.99794152504	2263.43478401163	2301.57656200177	2277.5466279786	2285.23621421958
	72	2251.82891137179	2250.31237995977	6301.30498784255	6895.33359335808	2253.6011533252	6218.50172644781	6229.19904569947	6428.04163117845	2258.12802972309	2301.99379805787	2286.92362835262	2264.69199297089	2236.93297795699	2236.9829780246	6728.3738955334	6664.18238779343	2221.45173853196	6347.43690123776	6619.0954177717	6614.72753520871	2247.19390877061	2276.70283237153	2244.57399939772	2250.24158495101	2240.18623909079	2247.20741094966	7454.57704274101	7287.68208281266	2246.22288471158	7124.55810515141	6925.10070669914	7269.33307091082	2267.27705566801	2286.25472493573	2274.81205491816	2281.46784760654	2244.89722417061	2232.50178546954	6632.79015966646	7006.81111425424	2298.69232880206	6715.81984628635	6892.28358562977	7066.5847029033	2248.27508886818	2258.41901331083	2264.32217851088	2293.88576687293	2256.17521920817	2268.51383744056	6754.37361237485	7133.56514759408	2246.33864819695	7121.89838556736	7066.04333345135	7203.55053713403	2287.37981371885	2292.55290313064	2287.48283435896	2272.75154968387	2231.49047951025	2250.63454511988	6390.91063161057	6877.84776265215	2298.23657860803	6709.7430339546	6877.03653666981	6785.43484302417	2247.56746626105	2251.10376609123	2259.87663728262	2270.57531335864	2245.96802248021	2262.27749734253	6744.88620088976	6967.89089097705	2282.35944980966	7074.53276006423	6968.56897627477	6953.28090059297	2258.38200780375	2282.52864196141	2279.37897141821	2275.69360566153	2226.4622911601	2231.34927075424	5726.4103507874	5906.77014985444	2253.64266303749	6428.95121090349	6200.739136164	6362.53251215935	2262.12527531848	2301.62995504601	2276.37465295683	2284.35352216463
	72.5	2251.13432194288	2249.18061289487	6220.92438947246	6803.30882248254	2252.18349232587	6129.48781189047	6141.2069540821	6335.09953576941	2257.04020449955	2300.29520269318	2285.40334676388	2263.8957477556	2235.75789354674	2235.74851927008	6639.51468151837	6582.1987640131	2220.53649168118	6258.7683741509	6526.37446174885	6520.94422225326	2246.1043131898	2275.33106704572	2242.95891343267	2249.30998952452	2239.04209640933	2246.27539684521	7350.74897051222	7185.51648596992	2245.14163499297	7018.66395133676	6822.79136190011	7164.08311481721	2265.78713614403	2284.98302989042	2274.39708822946	2280.74905776421	2243.49493393682	2231.77444786966	6543.46445554448	6911.38542873161	2297.32325613682	6617.90966536712	6788.71053424491	6958.06577295756	2247.29414134403	2257.94612857047	2263.3530498392	2292.51625979509	2255.39327269335	2267.54994253144	6661.68521785937	7031.05582123387	2245.22591075736	7017.31529131357	6963.63826475409	7095.75466457279	2285.05140238777	2290.57703027803	2286.38082579663	2272.5473734454	2230.17305633527	2249.17688411595	6305.65716240795	6783.04568838003	2296.34197118385	6612.83861354398	6777.38342322156	6686.85905065803	2247.05524496267	2249.95047915951	2258.65051077383	2269.23187996258	2245.69238419467	2261.22849975618	6653.39265348006	6868.22537528976	2281.10780838696	6974.5825998727	6871.02015306678	6851.60156208958	2256.76305622167	2281.0956983052	2278.20512738142	2274.30814078721	2225.24696749837	2230.29348555073	5649.86784485535	5827.675097237	2252.44993699429	6344.02351846378	6117.27610162257	6272.89147038756	2260.68789498495	2301.55131963623	2275.43741803554	2283.48379920092
	73	2250.30575685911	2247.8666128415	6142.20559977788	6712.52419498947	2251.04392973414	6039.09061312884	6052.40845694221	6241.39105590451	2256.12428963018	2298.81479193993	2283.63834505241	2263.00295970869	2234.95178740154	2234.73646379161	6551.90076364572	6499.38364756782	2219.43962066514	6170.35790488627	6433.70374409613	6427.4816538672	2245.37210811787	2273.38773528452	2241.46217658928	2248.55982294968	2237.70049626503	2245.27051467009	7248.85871152217	7085.35642485712	2243.96013508571	6912.62531282511	6720.78577176805	7056.91054971826	2264.65570046934	2283.81237627384	2273.92445510527	2280.31889251556	2242.12751301383	2231.12134280084	6455.64633898168	6817.60883145305	2296.07513495906	6519.8295569088	6685.82435795948	6850.02724780263	2246.21930620298	2257.02718991882	2262.29894053998	2290.98657834484	2254.78956545559	2266.34285530232	6570.33788598519	6930.2398540976	2244.4137933772	6912.79053384158	6861.10018109783	6988.56106143712	2282.99322494711	2288.53028656012	2285.08192309159	2272.14888158324	2229.17473061173	2247.74251270811	6221.70151085579	6689.52485807329	2294.75063997687	6515.81427009248	6676.89838480802	6588.07341570505	2246.63040034807	2249.01066338585	2257.67628242348	2268.16659533651	2244.9727900398	2260.59689902889	6561.70314609962	6770.24486995463	2279.66289020012	6875.06320252332	6773.36338327979	6749.88580539424	2255.26246603712	2279.2567037731	2277.41182247573	2273.05416078635	2224.3269659835	2229.38342261135	5574.89292048878	5749.84568740938	2251.01983387082	6258.93231810652	6034.2706015294	6184.0850122973	2259.46927176137	2301.39183163341	2273.87764296525	2282.71298069404
	73.5	2249.82270028856	2246.71635983732	6065.49644112038	6623.35485639042	2249.92362550879	5946.03774033915	5961.36979784966	6145.5528641047	2255.60911462409	2297.60420925582	2281.82954379442	2261.76996165112	2234.00202107283	2234.09092401781	6465.69658408568	6416.17426475529	2218.26683672452	6081.42700383706	6340.29090561552	6333.32426352233	2244.26663227761	2271.29968857392	2240.09443051584	2248.12779924391	2236.11069155019	2244.57231265783	7148.59183357596	6986.8676824924	2242.54929392681	6805.63468996398	6618.25479902375	6947.37833613342	2264.0226682108	2282.56685305235	2273.12365780064	2279.43817383724	2240.62063212705	2230.54315388934	6369.90282693435	6724.98789536889	2294.661762991	6421.16722390993	6582.92778504556	6741.26920257199	2245.32600969362	2255.59674414888	2261.3071047603	2289.61172983664	2254.23926467779	2264.87177872344	6480.23341284005	6831.04790371839	2243.49476466727	6806.76213785517	6757.31635034253	6880.48131484424	2281.11196219101	2286.74495658362	2283.7486225263	2271.43169375923	2227.97914175869	2246.64894041385	6139.6984292776	6597.06668482503	2293.91158089336	6416.74751031003	6574.47137565916	6487.54439587906	2246.0304244113	2247.61396828336	2256.83794186541	2266.98596773704	2244.09477925225	2259.92406247836	6470.06577678199	6673.72071660791	2278.23136104815	6774.8290716782	6675.38748838576	6648.44917715923	2253.65126021958	2277.23731612242	2276.50846347344	2272.28382765671	2223.32271393051	2228.72430593648	5501.44389443315	5672.89899343864	2249.75978330425	6173.35044176881	5951.67976440401	6095.10019548047	2258.53782494749	2300.65355154549	2272.45997642772	2281.75799659687
	74	2249.31163003657	2245.28170195063	5990.04003929601	6535.40125678918	2249.05856589189	5846.51295706986	5865.79485890878	6044.72873395292	2255.08637254455	2296.66824084937	2280.23970411371	2260.06652818065	2233.10513083308	2233.37476123743	6380.76846195984	6332.65857109885	2217.23367192752	5991.76736474155	6244.88743946667	6236.67384985544	2243.27030074404	2269.29085055976	2239.27778757835	2247.62629050119	2234.47768214879	2243.64482689282	7050.245017889	6889.66947376436	2241.41210979489	6696.26286968478	6513.41499403534	6833.87969022708	2263.02434590892	2281.39787018554	2271.70682739766	2278.88514697179	2239.10205447333	2230.06043666023	6285.09652850233	6633.63006365246	2293.38272118458	6321.16594867666	6477.5663913155	6630.2976545598	2244.20976270805	2253.76570150413	2260.32454949629	2288.37964618965	2253.70297423597	2263.5187513525	6391.11782265973	6733.13083498517	2242.35861180947	6696.07223779253	6649.20726008824	6767.96127606803	2279.09077964703	2285.25584121742	2282.2123869145	2270.56246943358	2226.93160670973	2245.83531343741	6058.64565911161	6505.72981351235	2293.01453733048	6313.17775684567	6467.15739533046	6382.89130073098	2245.23692297044	2246.2812507523	2255.9848004853	2265.70693897713	2243.03377298587	2259.36826172326	6378.6778622028	6578.6722061709	2276.47079601449	6672.738856135	6576.27631410321	6546.92731830413	2252.26635032878	2275.40900261536	2275.17885996337	2271.79233331522	2222.20425392928	2228.28676757655	5429.51455611397	5596.88516252933	2248.41863216911	6086.41386438274	5867.86405068147	6005.31097839109	2257.96148179614	2299.67657646252	2271.17669734478	2280.70252130129
	74.5	2248.65330042913	2244.25675055249	5915.24477555853	6448.31504599469	2248.3141773218	5734.53081954527	5761.55784059169	5933.91512328809	2254.56766691617	2295.43943966018	2279.09214645171	2258.47899914971	2231.91333677307	2232.66157951426	6297.30232826107	6249.84139241046	2216.1840501748	5899.29370794061	6145.04716101229	6135.76476494864	2242.12344909327	2267.23450963749	2238.59865402972	2246.64807458456	2233.15187621397	2242.55846145866	6953.31224176857	6793.32572643531	2240.16288394784	6582.10376896148	6403.33682419578	6713.83824673163	2262.19342704516	2280.31017382792	2270.21200104561	2277.80385330022	2238.09981631779	2229.26965175431	6201.14593929365	6543.38555435128	2292.173372828	6216.65547035631	6367.28100639386	6514.62239859671	2243.01927257336	2252.11836270003	2259.21993077066	2287.53666946041	2252.84070927007	2261.68218649767	6303.10817031125	6636.8832905015	2241.39144086005	6575.64882837418	6531.31891407141	6645.96632844411	2278.00108120276	2284.03611422616	2280.56668237957	2269.20279932623	2226.24910539129	2244.87703215781	5978.2353113162	6415.45903254194	2292.15199882456	6199.61071674091	6349.47045738014	6268.5918022996	2244.12685389979	2245.19479815025	2254.95597246014	2264.80606877991	2241.71357726513	2258.5300686479	6288.56353992634	6484.8906127197	2275.22864135767	6567.63315251846	6473.96731172775	6442.35745588766	2251.50343877564	2273.37301203739	2273.82749477142	2271.67475395061	2221.2737782385	2227.67721622275	5358.51326409893	5521.85875615198	2247.08835736145	5996.52394611336	5781.08126085526	5913.26166291981	2257.43278479237	2298.30587547067	2270.09493315055	2279.52340470613
	75	2247.7422241968	2242.98169526986	5841.53670773054	6362.14182630861	2247.45150200268	5597.86659576515	5639.89358210672	5802.96199574115	2253.70117105085	2294.8626794992	2277.57154356311	2257.40957188115	2231.19127604741	2232.10446532045	6214.99924232514	6167.9607119964	2215.11291286454	5799.54462659025	6035.36237315166	6025.3507515816	2241.28080713397	2265.50026523072	2237.94164457372	2245.38196905153	2231.87076189151	2241.28718152061	6857.99888732131	6698.1013189958	2239.09651172005	6456.9905281808	6282.52405228867	6582.46140986382	2261.35361412085	2279.27396730048	2268.48657196371	2277.03617956941	2237.29829801391	2228.21770718343	6117.90444513806	6454.23440401512	2291.01549846342	6102.32123038641	6246.33088953058	6388.20329937008	2241.74791917231	2250.45047214049	2258.10533895155	2286.77880004682	2251.9248892855	2260.07476900746	6216.39155134527	6542.07872822522	2240.60401445531	6435.02621894047	6393.06471541986	6503.35566838762	2277.15256657254	2283.33495917975	2278.9976845844	2267.46953758541	2225.50614499367	2243.90200331853	5898.46204037568	6325.93166043543	2291.27686425122	6064.6915981883	6209.78684016182	6133.55921779574	2242.6684353291	2244.09518500852	2253.68758471619	2263.88685109764	2240.32980053726	2257.8521507456	6199.89519303622	6392.43206184959	2274.05800835604	6455.27754563921	6364.38782720941	6330.83202224435	2250.97806721394	2271.51461782771	2272.41363965201	2271.27081960156	2220.45576465225	2227.20431027492	5287.98848269149	5447.55121770061	2245.82374378958	5900.43921384617	5687.86290643775	5814.65308257637	2256.5595003834	2297.01025674333	2269.00786595454	2278.25292828952
	75.5	2246.84941921257	2241.80111328037	5768.03457202836	6276.65724243786	2246.4252375543	5419.4930318818	5485.69905553434	5634.59226114527	2252.70526191852	2294.05610111653	2276.51942887401	2256.42716615721	2230.14112913431	2231.12209846227	6133.95900140457	6086.95925463345	2214.24591104233	5682.40034718231	5905.92146807615	5894.26604023621	2240.43378608831	2264.40949309357	2237.10634664831	2244.12719441821	2230.83531941224	2240.11446808333	6763.9817052106	6603.91426720997	2238.22804508966	6308.87171169743	6139.8913713976	6427.22815261777	2260.28240123086	2278.44407686241	2267.05203325643	2275.96876550479	2236.52178588261	2227.13407341029	6035.77240562493	6366.0346858364	2289.6089284335	5966.8304937217	6102.94408193298	6238.43095901633	2240.58460025321	2249.30895079377	2257.32790147136	2285.9996898526	2250.55752171733	2258.60217224087	6130.32164962808	6448.07617489932	2239.51590934887	6256.91213984256	6218.01409704846	6322.5227935115	2276.16509728518	2282.55219851023	2277.59873574584	2265.82017596131	2224.78189397239	2243.16423754601	5819.60007413321	6237.25492353353	2289.87772221721	5891.79163141754	6031.16167744459	5960.68467432174	2241.05015927534	2242.67906580569	2252.40901377833	2262.86340927255	2239.07463595618	2256.72321770236	6112.32605229309	6301.09744625697	2272.98334873465	6327.40458560586	6239.74541732963	6204.38298812477	2250.31223182137	2270.46569887961	2270.6975043532	2270.5845834532	2219.14373805972	2226.58776398186	5218.07223282209	5373.83076933441	2244.80111625783	5792.57634856291	5582.05618880902	5702.67770872566	2255.70331622666	2295.76432704821	2268.3325538436	2276.78790754865
	76	2245.69973933063	2240.6031745093	5694.80100093355	6191.69700506381	2245.63276663555	5182.71411086053	5282.39151203365	5411.00711665034	2251.36937190288	2292.97476361808	2275.8277271416	2255.92292836792	2229.38785142565	2229.76093462465	6053.47554756523	6006.79821393332	2213.39786401718	5532.35028321218	5739.57545729248	5726.22385318173	2240.10688912507	2263.78739698121	2235.92489377905	2242.38127184843	2230.16975123383	2238.93120691406	6670.9278567042	6510.84501639572	2237.58453686503	6120.07999387713	5958.37283247239	6229.21967597156	2258.50295559899	2277.62157098516	2266.18656412137	2275.41416113625	2235.71904940344	2225.83244968749	5953.88024230508	6279.06762042307	2288.4824072569	5793.15195723643	5919.27610581699	6046.8073134381	2239.34203083276	2248.65662690398	2256.52628504131	2285.05033268161	2249.28947864909	2257.69599068939	6045.43500507529	6354.91090772871	2238.70785598826	6024.16768401689	5988.62454721106	6085.93842686009	2275.16607053065	2281.7211398854	2276.24394480759	2264.40676328882	2224.27941100524	2242.21316064159	5741.33155943683	6150.15339910053	2287.91325454291	5665.30378138907	5797.0097690658	5734.00800279053	2239.81229708115	2241.75379558729	2250.85619228348	2261.83217184148	2238.02286501642	2255.57227649379	6025.99588981888	6210.93518695557	2271.67227083948	6171.38860958819	6087.04450075083	6050.27203977152	2249.49404597626	2269.8124689087	2269.13537387716	2269.78013786228	2218.04764020144	2225.76734070607	5149.09588034958	5300.63799645349	2243.75693745169	5662.93087358083	5454.64594855099	5568.09448466487	2254.99741300525	2294.99029174403	2267.39725432809	2275.13799244325
	76.5	2244.51245160441	2239.84992984662	5621.99776775278	6107.00313932655	2244.55100850546	4879.91390986425	5017.84913892894	5120.156437437	2249.77109562727	2291.87631426797	2275.41627539284	2255.69212404439	2228.64062279033	2228.2051085355	5973.46679143329	5927.10311972573	2212.49699898694	5331.27678930814	5518.54994456924	5503.60425808829	2239.58422696539	2263.32520782303	2234.64266670599	2240.48048270608	2229.58321409014	2237.62313668358	6578.38810222296	6418.44701014319	2236.90128232587	5872.68088391808	5721.31376872324	5970.56305125046	2256.96381517546	2276.78032283949	2265.87142762784	2274.49413730989	2235.11826438154	2224.23944106377	5872.95728906817	6192.94858728448	2287.46645594915	5563.41767176312	5678.31452286973	5795.36130251116	2238.27885180851	2248.35446249023	2255.74379184538	2284.02495425717	2247.99013464623	2256.86933007154	5961.11573729423	6262.23719969376	2238.0670813319	5723.70674953392	5691.85833784566	5779.78480549618	2273.96448778335	2280.6711860472	2275.24872236057	2263.01042670448	2223.73191898816	2241.2465306725	5663.7048552793	6063.67191980499	2286.10137607288	5375.4449304855	5496.74049530244	5442.25395617725	2238.67239094653	2240.93114094688	2249.52525614349	2260.73701425308	2236.84462952864	2254.25492371837	5940.16964442894	6121.50714824142	2270.86321703422	5971.04670807273	5890.68161835976	5852.97885477356	2248.48220859163	2269.12058531638	2267.9344584382	2268.66322661694	2216.9092233241	2224.88881217268	5080.78777489134	5228.15145365005	2243.09021833722	5498.54640531806	5293.48636550043	5397.51566197275	2254.24596518795	2294.45602511202	2266.24570358966	2273.44884654564
	77	2243.3075176517	2238.89620917542	5549.1191161872	6022.10658387968	2243.70429377886	4518.75689669549	4692.48423205159	4763.71892186339	2248.32283801919	2290.88734362695	2274.86523541194	2255.08956185255	2227.92405898301	2226.60384035517	5893.93822154803	5846.95668820739	2211.60008290317	5066.17391546403	5231.2397806611	5214.42051677193	2239.39227304508	2263.0261225954	2233.62599021443	2239.19043192028	2229.06990790902	2236.43141835252	6485.90506581701	6326.00008470949	2236.22189107966	5556.57695110616	5419.04803483268	5641.74526543944	2255.69497557044	2276.03435356292	2265.42209612269	2273.70780006024	2234.31962452673	2222.77541784234	5792.02184253573	6106.82825999502	2286.49908648391	5267.70632745597	5369.48281886274	5472.95957236389	2237.25480993041	2247.87970260057	2255.29455959527	2282.84114050988	2246.69739730844	2256.63181304395	5876.57754877233	6169.05276048716	2237.23269632405	5352.63930529929	5325.48472755247	5401.35686020214	2272.20300491794	2279.44338939388	2274.55424645623	2262.13505770192	2222.83731007225	2240.47351024109	5586.08437194678	5976.68368217824	2284.22302471999	5024.46678000165	5132.31736016586	5086.35839097042	2237.43820188489	2239.84963696333	2248.22979451187	2259.73083525869	2235.86783373004	2253.17323938572	5853.89288854424	6032.0022796509	2269.61625563063	5711.11024818037	5636.43818437959	5598.75719235631	2247.11118710403	2268.58705534608	2266.55099632908	2267.05478151321	2215.77997558304	2224.17870328663	5012.55703363131	5155.32064256657	2242.36018076271	5286.45600639368	5087.143896088	5178.79019406956	2253.31188361463	2293.93353267683	2264.97520849851	2272.10827247479
	77.5	2242.18394111474	2238.2250277866	5473.70925646713	5934.17138355628	2242.84279541552	4123.75265050301	4322.65996416921	4360.96377479148	2246.73735029431	2289.63082467925	2274.60884987932	2254.31615226323	2227.09441236563	2224.87482219197	5813.77103209718	5764.3177003942	2210.70092838333	4737.34020941513	4878.29097859499	4860.42548563218	2239.00580561764	2262.86768581701	2232.24093097734	2238.17768501558	2228.6105868689	2235.67409016646	6390.58111262031	6231.29211183978	2235.40998483405	5176.60226043192	5055.79263816989	5246.73555578357	2254.59148442466	2274.9646575622	2265.24055565505	2272.33451751734	2233.51193186235	2221.69115305779	5708.72055513955	6018.09686565582	2285.36247791254	4909.86936950545	4996.68823033939	5083.82674958662	2236.78904867907	2247.36390709598	2254.7008179932	2281.71663462914	2245.45020910976	2256.42405885139	5789.53273773476	6073.02486771676	2236.16383116083	4927.4262183229	4905.20017292984	4967.04248395214	2270.47555221038	2277.95648796096	2273.69103681536	2261.33047730922	2221.89747624678	2239.96361768009	5506.04490095622	5887.16496453224	2282.07661638556	4632.06459072189	4724.02624063507	4685.55108894422	2236.46814644326	2239.08855319707	2246.9337318396	2258.70933602019	2234.9276959445	2251.9532413116	5765.36973020085	5939.67123118351	2268.06440556284	5383.97928828261	5316.54770580461	5279.68648946659	2245.60180915344	2267.85066250043	2265.00297205064	2265.45988104737	2214.83502006739	2223.47578057369	4943.11592483718	5080.32868198975	2241.63270966138	5019.38872245713	4828.70013304639	4906.96553860923	2252.80899232364	2293.38414805216	2263.30329497716	2270.50595792559
	78	2241.23107156192	2237.72399428049	5391.28060222712	5837.08550200896	2242.13048987539	3733.08721526743	3941.54491391769	3947.86677264643	2245.26849416832	2288.72207889486	2274.20428172323	2253.37256504248	2226.43707222754	2223.42690069977	5726.86246931529	5674.27297490477	2209.71460228129	4361.73293313026	4478.17020140108	4460.83608412925	2238.21373484718	2262.4685574005	2231.03128679262	2237.03309194145	2228.01783826958	2235.01713937144	6285.89185448354	6128.53777904062	2234.36481334848	4753.8945259178	4652.05632402732	4808.46636640029	2253.60992625134	2273.73256389179	2265.08311620344	2271.02431519382	2232.73835975144	2220.72451983462	5616.91399362236	5921.47662952771	2284.45964313832	4511.19603001392	4582.81973730388	4652.13964659363	2236.49298450716	2246.79810199097	2253.77816412678	2280.84592686715	2244.52405363544	2256.15433295257	5694.98512751354	5968.67765506883	2235.31191541778	4482.13235408348	4464.38965830269	4511.37950842578	2268.87214479424	2276.53158349689	2272.66702474684	2260.22537423086	2221.11840463591	2239.32029290072	5418.15824688169	5789.53158166925	2280.28379316185	4232.27507425599	4306.52948308349	4274.34424510956	2235.79220884196	2238.39104907485	2245.65498576198	2257.74191757562	2233.98120318196	2250.97859762486	5669.31021936014	5839.15729154419	2266.53672436788	4997.61239922381	4939.72514547436	4903.57085514831	2244.37764122615	2266.50538784025	2263.88202116003	2264.3613752969	2214.1700852013	2222.89890011012	4868.29746990033	4999.41791879129	2240.8012479148	4700.53080534679	4523.76573726056	4588.95323146328	2252.1395428126	2292.35034740489	2261.55253149503	2269.04437082531
	78.5	2240.28425092416	2237.13032925805	5290.21747256585	5717.73201198049	2241.09956691713	3385.90929168847	3586.97644310419	3565.74664905911	2243.84618635663	2288.22545133255	2273.47590611844	2252.26011201456	2225.52160094579	2222.34181875937	5622.51311889416	5565.63972506253	2208.78744588304	3971.7126307495	4066.08737140258	4050.40881428107	2237.08156279423	2261.65047605447	2230.34207676079	2236.22235810636	2227.46899577147	2234.19187657064	6158.93568427844	6004.9795114834	2233.22478012063	4325.00020300762	4242.31671955064	4364.9924380183	2253.19183355587	2272.73194985824	2264.21305474506	2269.25423961223	2232.21462201583	2220.02977351459	5505.7904852745	5805.47109874159	2283.1584050946	4107.7886973079	4165.289973732	4217.49947053758	2236.21925802631	2246.29878897619	2252.57477661569	2280.29388197609	2243.36806641216	2255.52133552647	5581.03901771408	5843.10374441728	2234.20865993457	4055.53461639874	4041.68521574622	4074.15929663177	2267.09883930506	2275.17734363258	2271.5682570207	2259.28606467408	2220.24193694659	2238.53755046081	5311.91830661986	5671.37252560185	2279.07862686997	3860.32982940432	3916.99407673417	3888.7639053237	2234.91796150371	2237.45427971394	2244.66973886127	2256.87036333182	2233.1531561767	2249.91700275305	5554.71387142812	5718.44664614045	2265.26156704633	4576.99979095233	4531.07091369957	4495.33105622697	2243.18218158994	2265.02433450317	2262.51861863914	2263.04884817488	2213.31531755991	2222.67272990342	4779.63097517396	4903.91027273799	2239.77310659175	4347.99138552217	4188.75317538145	4242.66557871399	2251.13520185124	2291.12607550086	2259.95177498311	2267.76644408562
	79	2239.38641945304	2236.2751858906	5149.22994941509	5550.63622966636	2240.39875862679	3108.98502715553	3290.66526337823	3247.89734384998	2242.70877358433	2287.42112167871	2272.33999563851	2250.88309229212	2224.76967163003	2221.63149104421	5478.10937133677	5416.72291856761	2207.99022077565	3605.0934634362	3682.10604649626	3668.98558446918	2236.22591652216	2260.71961426744	2229.31270301814	2235.21486823423	2226.79373342939	2233.69825298772	5984.27308939749	5836.43793150437	2232.22521475643	3929.34665627889	3864.09042637734	3956.43988282448	2252.58954304986	2271.57025234632	2263.28110760998	2268.07322031654	2231.40003561407	2219.66986367489	5353.11864854266	5647.2135244797	2281.57101658611	3738.21098330529	3783.44473036662	3820.62099469126	2236.07331268872	2245.65833364104	2251.29641772453	2279.31701113337	2242.2527544201	2254.44883845259	5426.8554020482	5673.24261322869	2232.95430888751	3682.45922277707	3671.76330011053	3691.56079448792	2265.8137913833	2273.82229901208	2270.17914274592	2258.65313379872	2219.65191451247	2237.52118014931	5167.69452771485	5511.78248065661	2277.8148117495	3544.50579352949	3585.56726794261	3559.24110834921	2234.10324566355	2236.37695560106	2243.32749743931	2256.00272176951	2232.43674381137	2248.82310889215	5401.46852896745	5556.34505748426	2263.78843613186	4156.85773038201	4123.52401684866	4087.68582818839	2242.09302014018	2263.27294997274	2261.23573590411	2261.84638162855	2212.61253595945	2222.34220833834	4662.23904085376	4777.11078646961	2238.30072075669	3987.86547108252	3849.07549895472	3894.23379939897	2250.15680554991	2289.71490590517	2258.40744214427	2266.66155909072
	79.5	2238.48206252894	2235.67084558042	4945.1875864927	5309.05260519009	2239.37830832867	2907.91686788491	3065.73134357421	3008.75026880544	2241.46076649379	2286.54250136996	2270.95693035235	2249.46327688505	2224.17353408977	2221.11105509138	5266.32258515919	5202.36843356694	2207.24419239113	3294.28659108774	3357.928056067	3347.98980480115	2234.63878553708	2259.54369657355	2227.86596607432	2234.27117304206	2225.89234584333	2232.9684841093	5732.1024126916	5594.66725318303	2231.10089466457	3594.97938511986	3544.56783475962	3611.44767657132	2251.82149324993	2269.94026132934	2262.48175257863	2266.73063698546	2230.30990667657	2219.45671010049	5134.4076880063	5420.2533187463	2279.83837325294	3431.10923952205	3466.60122752406	3491.8599819268	2236.17137014541	2244.9745368109	2249.45313246993	2278.28416333847	2241.28110119317	2252.97575323582	5205.97942527735	5431.90005829669	2231.92086482531	3384.43938545536	3375.34924450497	3385.73860953665	2264.68456333061	2272.81630786879	2268.65107726013	2257.8197062849	2218.9387665741	2236.36686978178	4961.51186751657	5284.28949916199	2276.57023105306	3296.67487077197	3325.32067308802	3300.21552014278	2233.53676643153	2235.30469139797	2242.25550768389	2254.73605067384	2231.80206350714	2247.68424072774	5183.42818389139	5325.73382658134	2262.6764982221	3772.2593782201	3750.63633609405	3713.83404838147	2241.14446475289	2261.34896974664	2260.15956170654	2260.96312837151	2211.96465784445	2222.06337476663	4496.26495796669	4597.91579358942	2237.00772185671	3648.7042125196	3531.03273932437	3571.16815500414	2249.22494260943	2288.46365012471	2257.09865276388	2265.30164027436
