bin start	sense overlap	antisense overlap	total overlap
-3000	4146	4913	9059
-2900	5230	5925	11155
-2800	5494	4922	10416
-2700	4128	5439	9567
-2600	2624	5159	7783
-2500	6478	3804	10282
-2400	8673	4995	13668
-2300	5656	5461	11117
-2200	4578	4027	8605
-2100	4443	2930	7373
-2000	3651	5852	9503
-1900	9357	4179	13536
-1800	5517	6608	12125
-1700	7642	4556	12198
-1600	5159	8441	13600
-1500	3464	5216	8680
-1400	4614	3077	7691
-1300	4860	4258	9118
-1200	4924	5387	10311
-1100	9096	5978	15074
-1000	4085	5778	9863
-900	3515	2564	6079
-800	7678	5171	12849
-700	6998	6402	13400
-600	3225	4878	8103
-500	2812	6478	9290
-400	5664	6531	12195
-300	3024	1620	4644
-200	2801	4782	7583
-100	4254	738	4992
0	5526	121	5647
100	8696	348	9044
200	3242	291	3533
300	6692	258	6950
400	3327	2070	5397
500	3664	408	4072
600	7344	3642	10986
700	6034	747	6781
800	5580	1111	6691
900	7058	1464	8522
1000	2854	361	3215
1100	7332	809	8141
1200	5666	669	6335
1300	7306	2589	9895
1400	10923	2624	13547
1500	5230	320	5550
1600	11166	1382	12548
1700	3663	2955	6618
1800	4572	1080	5652
1900	7151	1464	8615
