bin start	sense overlap	antisense overlap	total overlap
-1999	22528	17668	40196
-1899	19586	20005	39591
-1799	20431	18577	39008
-1699	18948	16248	35196
-1599	22911	23589	46500
-1499	18386	25804	44190
-1399	16777	19002	35779
-1299	18058	17797	35855
-1199	20726	17582	38308
-1099	14953	17478	32431
-999	15753	12489	28242
-899	14313	13288	27601
-799	13697	14299	27996
-699	13995	14675	28670
-599	13358	10960	24318
-499	11651	10815	22466
-399	13833	11272	25105
-299	12332	25604	37936
-199	18198	13580	31778
-99	16186	13991	30177
1	33380	32190	65570
101	51014	41740	92754
201	55741	54694	110435
301	67915	66737	134652
401	74422	67981	142403
501	69783	72367	142150
601	74859	78869	153728
701	70773	72882	143655
801	75460	86817	162277
901	75948	71578	147526
1001	73539	64737	138276
1101	60301	75278	135579
1201	73030	56544	129574
1301	69626	68488	138114
1401	66038	57526	123564
1501	53722	61414	115136
1601	64856	65284	130140
1701	56262	57427	113689
1801	61052	59452	120504
1901	56381	50411	106792
2001	67501	63108	130609
2101	58961	51577	110538
2201	57975	55252	113227
2301	59622	63598	123220
2401	59621	63990	123611
2501	57830	49219	107049
2601	58420	52279	110699
2701	54990	47231	102221
2801	54960	58342	113302
2901	45054	49167	94221
