bin start	sense overlap	antisense overlap	total overlap
-3000	112852	121084	233936
-2900	111856	114603	226459
-2800	118067	117399	235466
-2700	117381	119820	237201
-2600	101698	103387	205085
-2500	120254	124212	244466
-2400	143550	114697	258247
-2300	129976	121769	251745
-2200	129510	127813	257323
-2100	130686	131118	261804
-2000	137960	144462	282422
-1900	153647	139716	293363
-1800	152673	145768	298441
-1700	131774	136154	267928
-1600	151215	151264	302479
-1500	143830	148657	292487
-1400	152456	151324	303780
-1300	151903	150409	302312
-1200	151612	146477	298089
-1100	157961	153166	311127
-1000	167695	166841	334536
-900	184362	185786	370148
-800	199527	201936	401463
-700	235989	223226	459215
-600	267557	238137	505694
-500	274624	256537	531161
-400	334910	290321	625231
-300	371759	272450	644209
-200	390121	265487	655608
-100	122846	84062	206908
0	16845	15195	32040
100	22776	8859	31635
200	11701	10970	22671
300	20050	16087	36137
400	20850	19774	40624
500	25919	24351	50270
600	29456	25071	54527
700	32471	29644	62115
800	43710	34232	77942
900	44961	35809	80770
1000	42836	37745	80581
1100	44353	39166	83519
1200	50898	34249	85147
1300	66725	35306	102031
1400	45843	35781	81624
1500	35603	32997	68600
1600	45031	30332	75363
1700	42714	41933	84647
1800	70869	37503	108372
1900	42779	34391	77170
