bin start	sense overlap	antisense overlap	total overlap
-3000	97165	92278	189443
-2900	93517	93716	187233
-2800	112672	98066	210738
-2700	109525	93350	202875
-2600	88775	92188	180963
-2500	100297	89913	190210
-2400	94784	96183	190967
-2300	112428	99974	212402
-2200	94930	108465	203395
-2100	101329	113019	214348
-2000	110074	109549	219623
-1900	118856	111558	230414
-1800	110859	122683	233542
-1700	112924	111855	224779
-1600	118317	131282	249599
-1500	121963	126139	248102
-1400	110395	132482	242877
-1300	114329	127742	242071
-1200	134343	122691	257034
-1100	143885	127846	271731
-1000	144606	139850	284456
-900	155651	158543	314194
-800	158943	165486	324429
-700	177239	184448	361687
-600	178790	203140	381930
-500	183477	186952	370429
-400	207136	226256	433392
-300	219259	213192	432451
-200	196392	210896	407288
-100	81338	67783	149121
0	17640	14887	32527
100	15427	12571	27998
200	14621	14173	28794
300	15429	23879	39308
400	20949	17972	38921
500	23291	20878	44169
600	24541	22738	47279
700	30630	23981	54611
800	39385	29723	69108
900	37042	25659	62701
1000	33068	34125	67193
1100	33368	27707	61075
1200	47226	35405	82631
1300	37933	34725	72658
1400	30485	33661	64146
1500	26525	33245	59770
1600	37013	33342	70355
1700	41923	38375	80298
1800	60402	32949	93351
1900	29191	49439	78630
