bin start	sense overlap	antisense overlap	total overlap
-3000	303978	311718	615696
-2900	309395	316841	626236
-2800	319074	334570	653644
-2700	345619	345900	691519
-2600	320235	315628	635863
-2500	345344	339413	684757
-2400	351816	347559	699375
-2300	331967	335252	667219
-2200	352166	364715	716881
-2100	364134	354133	718267
-2000	380408	377672	758080
-1900	399822	391625	791447
-1800	420872	416371	837243
-1700	415681	421370	837051
-1600	422766	433202	855968
-1500	440778	439160	879938
-1400	464142	457647	921789
-1300	481307	477652	958959
-1200	495483	470906	966389
-1100	525547	512220	1037767
-1000	575917	557772	1133689
-900	615702	627790	1243492
-800	669296	672717	1342013
-700	781679	768575	1550254
-600	785760	795896	1581656
-500	821479	777849	1599328
-400	846592	806067	1652659
-300	789412	725362	1514774
-200	545542	473769	1019311
-100	177862	163095	340957
0	78545	64152	142697
100	73593	55794	129387
200	63891	50058	113949
300	64615	50443	115058
400	71399	54870	126269
500	73613	59381	132994
600	74905	60525	135430
700	87048	73743	160791
800	112190	81366	193556
900	105931	78937	184868
1000	104036	80317	184353
1100	102858	89875	192733
1200	101606	84790	186396
1300	114404	83585	197989
1400	106243	91804	198047
1500	99053	89501	188554
1600	114651	96169	210820
1700	113232	100536	213768
1800	132878	99484	232362
1900	102357	88180	190537
