bin start	sense overlap	antisense overlap	total overlap
-3000	69330	53162	122492
-2900	34421	41977	76398
-2800	58661	46968	105629
-2700	56082	47317	103399
-2600	86771	54246	141017
-2500	52331	40688	93019
-2400	46437	62795	109232
-2300	62013	61237	123250
-2200	40152	55705	95857
-2100	50036	49895	99931
-2000	57594	44680	102274
-1900	58360	50951	109311
-1800	73848	69463	143311
-1700	172806	60482	233288
-1600	108114	50506	158620
-1500	61437	61399	122836
-1400	51305	55109	106414
-1300	57933	47407	105340
-1200	76796	42797	119593
-1100	85824	50860	136684
-1000	45646	46387	92033
-900	44120	41403	85523
-800	82081	40653	122734
-700	57252	47947	105199
-600	50289	52561	102850
-500	45027	42372	87399
-400	55883	42275	98158
-300	56467	43413	99880
-200	47006	36843	83849
-100	24327	12765	37092
0	29296	4141	33437
100	7685	4309	11994
200	36525	4241	40766
300	78321	8940	87261
400	22996	10393	33389
500	16643	9260	25903
600	14599	16718	31317
700	44406	15660	60066
800	35766	11393	47159
900	22545	7020	29565
1000	15068	8456	23524
1100	19413	8421	27834
1200	22427	8342	30769
1300	39484	38579	78063
1400	39094	41288	80382
1500	100929	17163	118092
1600	19421	28196	47617
1700	37645	15601	53246
1800	102278	16961	119239
1900	50138	14963	65101
