bin start	sense overlap	antisense overlap	total overlap
-3000	6250	7079	13329
-2900	3810	5000	8810
-2800	4438	7689	12127
-2700	8740	6568	15308
-2600	5425	6348	11773
-2500	9693	6015	15708
-2400	6462	7885	14347
-2300	4378	7253	11631
-2200	4624	7441	12065
-2100	5514	3871	9385
-2000	5535	4749	10284
-1900	7231	4151	11382
-1800	8552	7349	15901
-1700	13076	6401	19477
-1600	8367	7420	15787
-1500	7881	8698	16579
-1400	10322	4337	14659
-1300	6749	5108	11857
-1200	5075	3484	8559
-1100	9713	6625	16338
-1000	6792	4377	11169
-900	4212	4441	8653
-800	7647	3186	10833
-700	4920	5670	10590
-600	8421	6937	15358
-500	3749	3799	7548
-400	7391	5249	12640
-300	5570	4917	10487
-200	9088	6781	15869
-100	1878	2264	4142
0	2747	290	3037
100	2996	1015	4011
200	1390	383	1773
300	2656	2514	5170
400	3059	1725	4784
500	3334	2561	5895
600	3612	1940	5552
700	1675	1582	3257
800	3763	980	4743
900	3902	1091	4993
1000	3275	689	3964
1100	3446	1066	4512
1200	2010	595	2605
1300	4533	2848	7381
1400	3524	1984	5508
1500	5752	1395	7147
1600	6496	4021	10517
1700	2738	3019	5757
1800	5836	747	6583
1900	3934	1529	5463
