bin start	sense overlap	antisense overlap	total overlap
-1999	20790	16488	37278
-1899	18992	19431	38423
-1799	17743	16818	34561
-1699	18608	15317	33925
-1599	20626	22004	42630
-1499	18119	25732	43851
-1399	17444	17277	34721
-1299	16839	16665	33504
-1199	18331	16718	35049
-1099	15093	16859	31952
-999	14841	11712	26553
-899	16647	12554	29201
-799	13533	14892	28425
-699	15830	11228	27058
-599	15547	11573	27120
-499	12823	13734	26557
-399	12874	12225	25099
-299	14505	24398	38903
-199	16004	15769	31773
-99	16115	13438	29553
1	27336	30788	58124
101	47071	39326	86397
201	50220	50038	100258
301	64000	58277	122277
401	69228	61876	131104
501	64989	63171	128160
601	66498	75264	141762
701	63266	73119	136385
801	73497	84513	158010
901	69065	63958	133023
1001	67173	59690	126863
1101	62510	69611	132121
1201	67869	60209	128078
1301	68643	62563	131206
1401	63527	61212	124739
1501	57399	54434	111833
1601	61423	60142	121565
1701	51769	59124	110893
1801	48405	52613	101018
1901	52412	48161	100573
2001	62396	55876	118272
2101	54443	53184	107627
2201	52513	52551	105064
2301	52360	64279	116639
2401	57010	59736	116746
2501	58975	47745	106720
2601	65399	54535	119934
2701	53159	47040	100199
2801	51431	65899	117330
2901	49874	55767	105641
