bin start	sense overlap	antisense overlap	total overlap
-3000	95277	94158	189435
-2900	91495	94468	185963
-2800	109841	96482	206323
-2700	110486	92323	202809
-2600	89925	89311	179236
-2500	100875	91072	191947
-2400	92412	100143	192555
-2300	109448	97833	207281
-2200	97066	108422	205488
-2100	100545	111816	212361
-2000	110295	107366	217661
-1900	119593	108823	228416
-1800	110779	123944	234723
-1700	113092	109802	222894
-1600	117332	134639	251971
-1500	120439	124635	245074
-1400	105627	130436	236063
-1300	117203	130684	247887
-1200	130991	122653	253644
-1100	141483	128787	270270
-1000	142833	142293	285126
-900	153654	159205	312859
-800	164421	167672	332093
-700	181351	186227	367578
-600	176143	206339	382482
-500	189080	196239	385319
-400	209935	229269	439204
-300	215018	215743	430761
-200	196357	204665	401022
-100	81999	67374	149373
0	16909	15576	32485
100	17781	12907	30688
200	13672	15251	28923
300	16354	23991	40345
400	20625	17057	37682
500	24773	20875	45648
600	24131	22741	46872
700	29513	23464	52977
800	38291	30342	68633
900	39185	24790	63975
1000	34029	31504	65533
1100	33680	28475	62155
1200	46008	35283	81291
1300	39047	35635	74682
1400	30593	35245	65838
1500	27141	30982	58123
1600	38383	33058	71441
1700	43659	37420	81079
1800	60398	32219	92617
1900	29702	48429	78131
