bin start	sense overlap	antisense overlap	total overlap
-1999	35305	32950	68255
-1899	32450	37891	70341
-1799	35997	32925	68922
-1699	32366	28626	60992
-1599	35386	41405	76791
-1499	32838	41433	74271
-1399	30939	33240	64179
-1299	31220	32980	64200
-1199	32644	31234	63878
-1099	25335	31501	56836
-999	24712	20743	45455
-899	24921	21523	46444
-799	22461	24129	46590
-699	25167	25554	50721
-599	25963	21373	47336
-499	19123	19275	38398
-399	17462	19356	36818
-299	21006	37336	58342
-199	25386	20225	45611
-99	27542	20964	48506
1	50961	52858	103819
101	90886	74033	164919
201	90736	98175	188911
301	117864	110818	228682
401	126466	124769	251235
501	131786	132009	263795
601	135612	137826	273438
701	126632	132547	259179
801	129770	145836	275606
901	126523	124856	251379
1001	123263	111778	235041
1101	106965	122024	228989
1201	110534	104320	214854
1301	116393	120155	236548
1401	107897	105827	213724
1501	96251	98766	195017
1601	108935	106121	215056
1701	101828	95449	197277
1801	88769	99989	188758
1901	99904	87126	187030
2001	97466	98233	195699
2101	94838	87910	182748
2201	92631	87516	180147
2301	100674	104326	205000
2401	92508	95093	187601
2501	98534	85441	183975
2601	93064	80680	173744
2701	91643	88210	179853
2801	92157	93895	186052
2901	78352	79061	157413
