bin start	sense overlap	antisense overlap	total overlap
-3000	112430	115075	227505
-2900	108923	108535	217458
-2800	114073	109484	223557
-2700	112277	115959	228236
-2600	104821	105732	210553
-2500	116567	117559	234126
-2400	119382	115743	235125
-2300	119929	119240	239169
-2200	125998	120081	246079
-2100	126837	124666	251503
-2000	124934	120540	245474
-1900	132678	130914	263592
-1800	141045	131414	272459
-1700	178704	129420	308124
-1600	192951	139945	332896
-1500	192941	145777	338718
-1400	197170	146692	343862
-1300	190926	151427	342353
-1200	178328	145648	323976
-1100	213687	155560	369247
-1000	203440	163389	366829
-900	182381	170243	352624
-800	508353	194072	702425
-700	338857	198218	537075
-600	236196	213313	449509
-500	237992	229685	467677
-400	342829	229258	572087
-300	278248	194387	472635
-200	194344	134270	328614
-100	149479	47417	196896
0	66735	17749	84484
100	35864	14563	50427
200	43955	13903	57858
300	98152	19172	117324
400	87661	16994	104655
500	90436	19318	109754
600	74236	26762	100998
700	103638	23593	127231
800	137701	27217	164918
900	84627	28702	113329
1000	95083	29373	124456
1100	123478	29574	153052
1200	68013	29593	97606
1300	75787	33613	109400
1400	72363	38591	110954
1500	242975	34066	277041
1600	76645	40601	117246
1700	223160	43943	267103
1800	233569	38768	272337
1900	148683	39564	188247
