bin start	sense overlap	antisense overlap	total overlap
-3000	78211	52195	130406
-2900	53803	53927	107730
-2800	64190	55962	120152
-2700	60291	52268	112559
-2600	50827	48308	99135
-2500	56014	50247	106261
-2400	54275	53747	108022
-2300	63681	57622	121303
-2200	54307	61219	115526
-2100	53853	59554	113407
-2000	61982	59715	121697
-1900	67743	62691	130434
-1800	62779	67116	129895
-1700	62009	57706	119715
-1600	64451	73474	137925
-1500	66130	66427	132557
-1400	59659	72349	132008
-1300	59450	73631	133081
-1200	72386	67770	140156
-1100	79629	67874	147503
-1000	78023	78690	156713
-900	83641	80492	164133
-800	85493	90077	175570
-700	92593	97551	190144
-600	91791	109711	201502
-500	97288	98043	195331
-400	112661	121279	233940
-300	123669	118531	242200
-200	121205	116367	237572
-100	54200	41645	95845
0	10893	8624	19517
100	9425	6438	15863
200	7321	7852	15173
300	9332	12763	22095
400	12430	9923	22353
500	14395	13138	27533
600	13980	12344	26324
700	18886	13209	32095
800	26226	16501	42727
900	22071	15505	37576
1000	19883	18015	37898
1100	21469	19828	41297
1200	27480	21305	48785
1300	29140	30418	59558
1400	20622	20702	41324
1500	20124	21195	41319
1600	29332	18562	47894
1700	24997	24685	49682
1800	47962	19790	67752
1900	21508	32185	53693
