bin start	sense overlap	antisense overlap	total overlap
-3000	23399	20606	44005
-2900	17169	19565	36734
-2800	24300	21440	45740
-2700	22068	20231	42299
-2600	21733	23166	44899
-2500	20503	19810	40313
-2400	21297	22896	44193
-2300	26230	23367	49597
-2200	19030	21043	40073
-2100	22573	21396	43969
-2000	24200	21903	46103
-1900	23512	22284	45796
-1800	25632	24091	49723
-1700	57111	21189	78300
-1600	59605	23027	82632
-1500	27577	24351	51928
-1400	25179	24559	49738
-1300	26142	22968	49110
-1200	29021	21329	50350
-1100	30537	22519	53056
-1000	22046	20821	42867
-900	24476	21572	46048
-800	49316	24092	73408
-700	32191	25849	58040
-600	29589	27643	57232
-500	30780	29475	60255
-400	35837	29265	65102
-300	42754	31919	74673
-200	43999	27117	71116
-100	17791	9521	27312
0	24247	2697	26944
100	6328	2220	8548
200	21425	2729	24154
300	50432	4059	54491
400	15524	3506	19030
500	9161	5005	14166
600	9117	5790	14907
700	46690	5806	52496
800	37557	6191	43748
900	17542	4956	22498
1000	9554	6014	15568
1100	12119	5967	18086
1200	14905	5213	20118
1300	18770	11186	29956
1400	14701	12788	27489
1500	99339	6820	106159
1600	11265	7843	19108
1700	17337	7476	24813
1800	39271	8705	47976
1900	39707	6817	46524
