bin start	sense overlap	antisense overlap	total overlap
-1999	17436	13601	31037
-1899	20954	11830	32784
-1799	15569	10038	25607
-1699	15542	9204	24746
-1599	16977	13227	30204
-1499	20689	10143	30832
-1399	53649	11402	65051
-1299	15948	8919	24867
-1199	24161	11373	35534
-1099	22475	10168	32643
-999	24608	7695	32303
-899	28805	10279	39084
-799	57181	21176	78357
-699	55722	7271	62993
-599	36861	9157	46018
-499	20438	10197	30635
-399	21301	9695	30996
-299	30252	13990	44242
-199	34653	12497	47150
-99	20058	11712	31770
1	57158	17610	74768
101	51026	23714	74740
201	34447	27433	61880
301	32573	34185	66758
401	49883	37829	87712
501	43313	38009	81322
601	43830	36242	80072
701	41527	37931	79458
801	46557	40568	87125
901	63621	51971	115592
1001	41150	37712	78862
1101	38178	40623	78801
1201	75834	36031	111865
1301	50024	37152	87176
1401	39814	29963	69777
1501	43772	35689	79461
1601	39793	33924	73717
1701	62556	28034	90590
1801	36852	30776	67628
1901	33496	30986	64482
2001	38722	30840	69562
2101	30891	28473	59364
2201	31658	33754	65412
2301	30968	32566	63534
2401	57968	31791	89759
2501	53984	33379	87363
2601	40874	29984	70858
2701	31922	29237	61159
2801	38556	30036	68592
2901	39810	28541	68351
