bin start	sense overlap	antisense overlap	total overlap
-1999	23057	18732	41789
-1899	27617	14142	41759
-1799	19844	13315	33159
-1699	17578	15095	32673
-1599	20793	14929	35722
-1499	29551	13231	42782
-1399	88621	13103	101724
-1299	17183	11679	28862
-1199	31363	15047	46410
-1099	23245	12205	35450
-999	27609	9868	37477
-899	37207	12326	49533
-799	87173	22616	109789
-699	84233	8803	93036
-599	58464	9510	67974
-499	23311	11510	34821
-399	23586	10761	34347
-299	33960	16214	50174
-199	38374	14266	52640
-99	25376	13817	39193
1	68926	21721	90647
101	68963	28951	97914
201	48183	37605	85788
301	41705	45697	87402
401	54596	51618	106214
501	52629	49080	101709
601	59558	48402	107960
701	57905	51352	109257
801	65372	55250	120622
901	88705	66559	155264
1001	52673	50270	102943
1101	48828	50643	99471
1201	108200	46247	154447
1301	63699	50291	113990
1401	54790	41325	96115
1501	54685	48028	102713
1601	56776	44171	100947
1701	80549	40536	121085
1801	48451	41655	90106
1901	44901	40585	85486
2001	53529	39022	92551
2101	42316	36353	78669
2201	41717	42812	84529
2301	40286	41568	81854
2401	83212	40021	123233
2501	79855	41512	121367
2601	54526	38173	92699
2701	43500	39752	83252
2801	49649	39584	89233
2901	50546	35565	86111
