bin start	sense overlap	antisense overlap	total overlap
-3000	65125	55017	120142
-2900	56817	52949	109766
-2800	63498	54895	118393
-2700	67678	52511	120189
-2600	49328	52072	101400
-2500	55334	49716	105050
-2400	54385	52549	106934
-2300	59932	55317	115249
-2200	56270	60462	116732
-2100	54627	56913	111540
-2000	67498	56871	124369
-1900	72604	71851	144455
-1800	68047	273653	341700
-1700	66094	56132	122226
-1600	66414	71906	138320
-1500	62374	69966	132340
-1400	55912	71728	127640
-1300	58985	68882	127867
-1200	69303	65692	134995
-1100	75602	65569	141171
-1000	74407	68420	142827
-900	83212	78050	161262
-800	82340	87605	169945
-700	86530	92831	179361
-600	90274	103545	193819
-500	89663	106186	195849
-400	100793	108760	209553
-300	112829	112520	225349
-200	109593	111642	221235
-100	47644	40912	88556
0	10302	8538	18840
100	9462	6255	15717
200	7027	7324	14351
300	10525	12786	23311
400	13489	9911	23400
500	13444	12110	25554
600	13115	11987	25102
700	18310	14208	32518
800	22070	16801	38871
900	20620	13750	34370
1000	19191	17240	36431
1100	20151	17405	37556
1200	26544	19767	46311
1300	28268	19995	48263
1400	21943	20185	42128
1500	19431	19288	38719
1600	24311	19140	43451
1700	21779	25128	46907
1800	29811	18984	48795
1900	18370	28450	46820
