bin start	sense overlap	antisense overlap	total overlap
-3000	61438	46992	108430
-2900	46341	40576	86917
-2800	53088	42135	95223
-2700	45944	56032	101976
-2600	42306	40634	82940
-2500	40119	38786	78905
-2400	41629	42170	83799
-2300	42350	39687	82037
-2200	45815	47082	92897
-2100	42603	48153	90756
-2000	56020	43543	99563
-1900	54711	49279	103990
-1800	46651	51772	98423
-1700	169045	47688	216733
-1600	83750	46604	130354
-1500	54110	50368	104478
-1400	49693	49726	99419
-1300	55440	47406	102846
-1200	53215	49140	102355
-1100	58061	49758	107819
-1000	55758	49043	104801
-900	58424	53923	112347
-800	96597	57731	154328
-700	78078	64461	142539
-600	70061	73377	143438
-500	74576	73956	148532
-400	83345	72672	156017
-300	92792	73944	166736
-200	79262	57205	136467
-100	33054	18325	51379
0	34797	6567	41364
100	6906	4696	11602
200	27283	5521	32804
300	56903	6469	63372
400	24992	8196	33188
500	18569	7599	26168
600	18045	10037	28082
700	41484	10810	52294
800	32458	12999	45457
900	23238	11039	34277
1000	20094	14044	34138
1100	28607	16044	44651
1200	25834	17610	43444
1300	25312	18729	44041
1400	27322	16911	44233
1500	100367	16053	116420
1600	23704	17685	41389
1700	33081	19168	52249
1800	145862	16880	162742
1900	59083	18203	77286
