bin start	sense overlap	antisense overlap	total overlap
-3000	19748	16118	35866
-2900	15016	16213	31229
-2800	19236	16799	36035
-2700	19019	15728	34747
-2600	20863	18566	39429
-2500	16987	17005	33992
-2400	19427	16723	36150
-2300	22311	17562	39873
-2200	17427	17892	35319
-2100	19037	17911	36948
-2000	22702	16790	39492
-1900	21459	17503	38962
-1800	23156	20374	43530
-1700	55896	17908	73804
-1600	51628	17602	69230
-1500	24197	19987	44184
-1400	20228	20532	40760
-1300	21593	17772	39365
-1200	25206	18547	43753
-1100	26822	18617	45439
-1000	20366	19404	39770
-900	21554	19115	40669
-800	35614	21449	57063
-700	29302	22511	51813
-600	25826	24332	50158
-500	26875	26880	53755
-400	32189	27857	60046
-300	38644	26476	65120
-200	35532	23914	59446
-100	15849	8598	24447
0	13845	1942	15787
100	4397	2497	6894
200	17514	1895	19409
300	67247	3791	71038
400	10333	3188	13521
500	8029	3696	11725
600	7316	4398	11714
700	36707	4329	41036
800	30381	6228	36609
900	14415	4911	19326
1000	7499	5245	12744
1100	9674	5654	15328
1200	13621	4557	18178
1300	15405	8638	24043
1400	11432	9677	21109
1500	83504	5737	89241
1600	8854	6478	15332
1700	13916	5409	19325
1800	43343	6258	49601
1900	31684	5915	37599
