bin start	sense overlap	antisense overlap	total overlap
-1999	1975	3430	5405
-1899	3932	940	4872
-1799	1893	783	2676
-1699	2193	647	2840
-1599	2188	823	3011
-1499	1988	927	2915
-1399	2996	529	3525
-1299	3263	2182	5445
-1199	3729	2666	6395
-1099	1703	1631	3334
-999	4367	818	5185
-899	3777	565	4342
-799	5949	1070	7019
-699	3315	859	4174
-599	4623	1891	6514
-499	6075	2391	8466
-399	4175	5837	10012
-299	7749	3718	11467
-199	5026	1984	7010
-99	2387	953	3340
1	8183	3448	11631
101	6882	4168	11050
201	4330	8317	12647
301	7362	5118	12480
401	9696	8182	17878
501	12589	7468	20057
601	7456	4776	12232
701	7287	4360	11647
801	11418	10721	22139
901	9386	5001	14387
1001	10744	7069	17813
1101	11602	14171	25773
1201	9752	8779	18531
1301	5346	6034	11380
1401	10631	8820	19451
1501	8554	4697	13251
1601	5320	3940	9260
1701	5601	3255	8856
1801	4760	3284	8044
1901	7147	4417	11564
2001	11614	4359	15973
2101	7182	5547	12729
2201	7446	4705	12151
2301	8351	9927	18278
2401	8080	5876	13956
2501	8502	6706	15208
2601	8215	4601	12816
2701	8852	4595	13447
2801	12610	8776	21386
2901	7852	8032	15884
