bin start	sense overlap	antisense overlap	total overlap
-1999	79916	40402	120318
-1899	155432	38151	193583
-1799	66188	40032	106220
-1699	69736	36699	106435
-1599	71247	41321	112568
-1499	101809	40464	142273
-1399	221218	38245	259463
-1299	63482	32028	95510
-1199	244830	37356	282186
-1099	111529	33786	145315
-999	81174	27083	108257
-899	168838	25570	194408
-799	98438	21384	119822
-699	106206	21662	127868
-599	181547	20822	202369
-499	107362	21797	129159
-399	94214	17811	112025
-299	151589	18343	169932
-199	102104	21053	123157
-99	95904	26205	122109
1	310917	50537	361454
101	345934	74020	419954
201	241409	96036	337445
301	105321	105775	211096
401	124649	127838	252487
501	219968	201453	421421
601	185938	136508	322446
701	177136	127254	304390
801	187042	135714	322756
901	226367	135589	361956
1001	148967	128230	277197
1101	139933	128492	268425
1201	207557	110104	317661
1301	184318	113110	297428
1401	184045	114794	298839
1501	163503	115509	279012
1601	156378	122928	279306
1701	219886	104016	323902
1801	163223	107068	270291
1901	117850	99672	217522
2001	217488	106592	324080
2101	115939	100223	216162
2201	135659	101725	237384
2301	131635	106283	237918
2401	275008	101713	376721
2501	151952	100837	252789
2601	252475	96978	349453
2701	217772	103125	320897
2801	149472	102179	251651
2901	232204	93826	326030
