bin start	sense overlap	antisense overlap	total overlap
-1999	130191	108220	238411
-1899	118648	112255	230903
-1799	111904	99896	211800
-1699	115229	97447	212676
-1599	117726	105837	223563
-1499	108289	94004	202293
-1399	102173	96383	198556
-1299	99946	93052	192998
-1199	98127	89228	187355
-1099	102027	81642	183669
-999	91657	69153	160810
-899	90063	72372	162435
-799	82581	65245	147826
-699	86055	61676	147731
-599	90352	65991	156343
-499	80100	56683	136783
-399	71650	55667	127317
-299	88227	61986	150213
-199	81274	58285	139559
-99	85269	71759	157028
1	112324	120240	232564
101	178001	174300	352301
201	227237	219999	447236
301	257923	252960	510883
401	302466	295456	597922
501	337044	330668	667712
601	370357	381854	752211
701	373752	383837	757589
801	386653	389054	775707
901	394486	379858	774344
1001	360740	349691	710431
1101	350334	352362	702696
1201	329508	328403	657911
1301	337331	326978	664309
1401	336459	321239	657698
1501	326206	317413	643619
1601	319201	316655	635856
1701	324328	297472	621800
1801	288932	296166	585098
1901	285611	282012	567623
2001	295284	283417	578701
2101	293734	278804	572538
2201	298063	288169	586232
2301	291765	292381	584146
2401	287688	273208	560896
2501	287600	285753	573353
2601	293857	272199	566056
2701	330690	270977	601667
2801	275988	280571	556559
2901	282613	262845	545458
