bin start	sense overlap	antisense overlap	total overlap
-3000	101243	90338	191581
-2900	96571	92558	189129
-2800	114609	97405	212014
-2700	111902	91864	203766
-2600	91462	93490	184952
-2500	100876	90272	191148
-2400	95796	99744	195540
-2300	111626	100115	211741
-2200	100430	108062	208492
-2100	101458	112615	214073
-2000	110173	107205	217378
-1900	123162	113758	236920
-1800	109580	124419	233999
-1700	109329	110909	220238
-1600	118722	128831	247553
-1500	121092	123802	244894
-1400	110873	133752	244625
-1300	115766	130448	246214
-1200	132834	125813	258647
-1100	146772	128360	275132
-1000	147206	141366	288572
-900	150708	158204	308912
-800	162227	170265	332492
-700	181571	185933	367504
-600	181523	205370	386893
-500	189298	191164	380462
-400	214987	233364	448351
-300	217428	213515	430943
-200	205993	204048	410041
-100	85383	69939	155322
0	18662	16204	34866
100	16261	13699	29960
200	15257	15934	31191
300	18035	25394	43429
400	20972	18242	39214
500	24736	20888	45624
600	23894	22105	45999
700	29513	23829	53342
800	40085	30221	70306
900	38235	24860	63095
1000	35254	32643	67897
1100	33687	30145	63832
1200	45675	34570	80245
1300	40152	37975	78127
1400	30948	35430	66378
1500	28492	31780	60272
1600	35629	33396	69025
1700	42266	40275	82541
1800	61441	34968	96409
1900	29677	51797	81474
