bin start	sense overlap	antisense overlap	total overlap
-1999	119179	77459	196638
-1899	144457	70264	214721
-1799	101455	73531	174986
-1699	96505	69648	166153
-1599	130769	75092	205861
-1499	119624	71568	191192
-1399	178774	68388	247162
-1299	125934	60684	186618
-1199	177500	67860	245360
-1099	111663	57195	168858
-999	85607	48721	134328
-899	161369	45873	207242
-799	143043	39107	182150
-699	126172	42780	168952
-599	139058	40308	179366
-499	114438	36905	151343
-399	81769	34821	116590
-299	114696	35447	150143
-199	109793	41235	151028
-99	99649	45542	145191
1	443710	94363	538073
101	343633	140483	484116
201	239515	177124	416639
301	206037	209709	415746
401	234294	240015	474309
501	317349	267763	585112
601	320485	261294	581779
701	299854	239499	539353
801	290154	245506	535660
901	297475	259751	557226
1001	261951	239916	501867
1101	252511	234985	487496
1201	268555	204449	473004
1301	269042	217606	486648
1401	268853	218270	487123
1501	266728	221763	488491
1601	251282	214727	466009
1701	275481	193422	468903
1801	229130	207030	436160
1901	206265	187817	394082
2001	255042	204196	459238
2101	209639	190260	399899
2201	230109	192047	422156
2301	227033	191131	418164
2401	266189	186030	452219
2501	268458	186872	455330
2601	278960	182384	461344
2701	258358	184662	443020
2801	206418	194540	400958
2901	299715	173642	473357
