bin start	sense overlap	antisense overlap	total overlap
-3000	52098	34929	87027
-2900	35160	28334	63494
-2800	39842	32721	72563
-2700	36212	44336	80548
-2600	30456	29445	59901
-2500	30727	29682	60409
-2400	29200	31386	60586
-2300	32873	28963	61836
-2200	33649	35819	69468
-2100	33446	37671	71117
-2000	42602	33828	76430
-1900	43929	38467	82396
-1800	33765	39551	73316
-1700	107143	31733	138876
-1600	56284	32981	89265
-1500	37964	36268	74232
-1400	38215	35288	73503
-1300	40362	35000	75362
-1200	42382	35822	78204
-1100	40531	34716	75247
-1000	39216	33890	73106
-900	40894	38906	79800
-800	67014	42311	109325
-700	55617	43315	98932
-600	51004	53732	104736
-500	53278	51631	104909
-400	60933	52768	113701
-300	64747	50421	115168
-200	55013	39651	94664
-100	23972	13200	37172
0	21678	4662	26340
100	6543	4475	11018
200	20113	4711	24824
300	42336	5480	47816
400	19830	5425	25255
500	15319	5180	20499
600	13071	8542	21613
700	28982	7895	36877
800	24474	11062	35536
900	21152	11250	32402
1000	17450	10378	27828
1100	21570	12718	34288
1200	28396	13238	41634
1300	21580	15947	37527
1400	22366	15495	37861
1500	64172	13356	77528
1600	21430	14237	35667
1700	26864	15800	42664
1800	93472	13859	107331
1900	43686	14645	58331
