bin start	sense overlap	antisense overlap	total overlap
-3000	83411	52375	135786
-2900	55347	52256	107603
-2800	66175	59310	125485
-2700	60902	53973	114875
-2600	53759	50327	104086
-2500	61049	51013	112062
-2400	54447	53874	108321
-2300	66876	59714	126590
-2200	56329	63822	120151
-2100	54183	59621	113804
-2000	63477	62005	125482
-1900	69383	63070	132453
-1800	61082	65918	127000
-1700	62722	58809	121531
-1600	63682	75417	139099
-1500	64900	66226	131126
-1400	61846	72631	134477
-1300	63226	74522	137748
-1200	73175	70681	143856
-1100	80056	69492	149548
-1000	79578	78408	157986
-900	84507	82203	166710
-800	86995	89589	176584
-700	92490	96285	188775
-600	92757	110952	203709
-500	97246	101520	198766
-400	115183	123320	238503
-300	125286	116567	241853
-200	125883	120583	246466
-100	52824	43713	96537
0	10370	8558	18928
100	9976	6047	16023
200	8018	7577	15595
300	8881	12609	21490
400	11963	10567	22530
500	14452	11663	26115
600	13151	12390	25541
700	19063	12217	31280
800	27594	16138	43732
900	22409	15733	38142
1000	18242	18035	36277
1100	23806	18570	42376
1200	29927	21922	51849
1300	29288	31941	61229
1400	22555	22316	44871
1500	19515	20126	39641
1600	27960	18836	46796
1700	24828	24223	49051
1800	46314	21019	67333
1900	22185	32979	55164
