bin start	sense overlap	antisense overlap	total overlap
-3000	388094	407507	795601
-2900	387674	387456	775130
-2800	434862	417544	852406
-2700	454117	451933	906050
-2600	401391	407309	808700
-2500	435378	444714	880092
-2400	484022	435759	919781
-2300	436507	431665	868172
-2200	460544	465858	926402
-2100	467689	452255	919944
-2000	503060	496548	999608
-1900	510321	502392	1012713
-1800	518495	506719	1025214
-1700	515513	499127	1014640
-1600	566333	515999	1082332
-1500	637495	526793	1164288
-1400	658004	568504	1226508
-1300	582847	527855	1110702
-1200	628968	534319	1163287
-1100	609832	547538	1157370
-1000	635006	602580	1237586
-900	652707	634096	1286803
-800	1013058	687094	1700152
-700	860523	761392	1621915
-600	917306	810054	1727360
-500	954733	828381	1783114
-400	1233992	969299	2203291
-300	1531530	1081423	2612953
-200	1518871	1069083	2587954
-100	479657	283838	763495
0	101372	59371	160743
100	86914	38023	124937
200	79323	38654	117977
300	152840	70808	223648
400	149191	66517	215708
500	135156	73877	209033
600	126975	86651	213626
700	160105	103663	263768
800	206684	116707	323391
900	204620	120956	325576
1000	209884	130980	340864
1100	197336	138284	335620
1200	203846	118170	322016
1300	291960	119671	411631
1400	206925	121673	328598
1500	200408	118440	318848
1600	287708	119846	407554
1700	189565	126246	315811
1800	304224	138172	442396
1900	210062	124218	334280
