bin start	sense overlap	antisense overlap	total overlap
-1999	37231	32912	70143
-1899	34915	38748	73663
-1799	34568	34138	68706
-1699	34898	28465	63363
-1599	36405	41234	77639
-1499	31989	43862	75851
-1399	29068	33461	62529
-1299	33131	30319	63450
-1199	34120	29155	63275
-1099	25101	31774	56875
-999	25380	23098	48478
-899	25932	22191	48123
-799	23103	23687	46790
-699	26037	25404	51441
-599	25751	23015	48766
-499	18666	22011	40677
-399	17386	21159	38545
-299	19745	39029	58774
-199	24268	20800	45068
-99	23755	20992	44747
1	53362	54566	107928
101	88917	74307	163224
201	94877	99348	194225
301	117363	115260	232623
401	125948	129295	255243
501	134814	131512	266326
601	137368	138733	276101
701	126103	138052	264155
801	129874	151615	281489
901	125497	129013	254510
1001	129407	120925	250332
1101	108177	124463	232640
1201	119871	109489	229360
1301	118450	124535	242985
1401	113495	104648	218143
1501	96303	100891	197194
1601	111092	108123	219215
1701	98988	98590	197578
1801	83818	101921	185739
1901	102838	87160	189998
2001	97761	99441	197202
2101	95617	84414	180031
2201	97327	89605	186932
2301	104157	105210	209367
2401	96311	95126	191437
2501	99096	87854	186950
2601	97234	83287	180521
2701	94648	92092	186740
2801	92896	94792	187688
2901	79669	81458	161127
