bin start	sense overlap	antisense overlap	total overlap
-1999	21120	17474	38594
-1899	20301	20568	40869
-1799	19540	18007	37547
-1699	18558	16497	35055
-1599	23484	22678	46162
-1499	19884	24073	43957
-1399	17866	19859	37725
-1299	19078	17078	36156
-1199	19414	17399	36813
-1099	15244	17761	33005
-999	13679	12284	25963
-899	13933	12492	26425
-799	12574	13356	25930
-699	13541	14165	27706
-599	13600	11917	25517
-499	11293	10998	22291
-399	14224	11546	25770
-299	11933	25791	37724
-199	16667	12531	29198
-99	16013	13477	29490
1	31529	33610	65139
101	52778	40797	93575
201	55528	54148	109676
301	66205	65158	131363
401	71254	68328	139582
501	68373	70774	139147
601	71854	79423	151277
701	71841	73156	144997
801	73455	86151	159606
901	68555	70070	138625
1001	67308	64406	131714
1101	60276	73715	133991
1201	72010	56877	128887
1301	67139	68491	135630
1401	63003	58761	121764
1501	53577	60188	113765
1601	63509	66496	130005
1701	52628	55931	108559
1801	57916	59342	117258
1901	54031	50071	104102
2001	63737	59452	123189
2101	58762	51348	110110
2201	55285	54578	109863
2301	61028	61741	122769
2401	55771	61050	116821
2501	58201	46673	104874
2601	58407	51473	109880
2701	53948	47023	100971
2801	57648	55245	112893
2901	46342	47878	94220
