bin start	sense overlap	antisense overlap	total overlap
-1999	49759	40286	90045
-1899	47169	44183	91352
-1799	42371	39092	81463
-1699	41956	35060	77016
-1599	75548	37273	112821
-1499	50139	41217	91356
-1399	47615	34569	82184
-1299	41822	31690	73512
-1199	45990	33206	79196
-1099	48804	30450	79254
-999	40297	22237	62534
-899	35394	26153	61547
-799	28918	25420	54338
-699	28334	23694	52028
-599	23746	20592	44338
-499	18786	17166	35952
-399	16351	13640	29991
-299	21681	24417	46098
-199	28291	26191	54482
-99	31378	30860	62238
1	65255	61551	126806
101	94903	91860	186763
201	125756	122533	248289
301	134837	141521	276358
401	151094	152801	303895
501	161577	153584	315161
601	165749	169768	335517
701	158593	148137	306730
801	158468	155678	314146
901	150697	145149	295846
1001	131518	139862	271380
1101	129843	132456	262299
1201	124541	115844	240385
1301	133142	129923	263065
1401	142907	127644	270551
1501	128806	119231	248037
1601	124301	119052	243353
1701	129936	115193	245129
1801	110844	115716	226560
1901	109100	112337	221437
2001	114995	126091	241086
2101	109157	106165	215322
2201	112341	112501	224842
2301	112699	113302	226001
2401	107775	107291	215066
2501	116098	110114	226212
2601	118655	101611	220266
2701	121629	106028	227657
2801	101427	107230	208657
2901	100559	91273	191832
