bin start	sense overlap	antisense overlap	total overlap
-3000	64275	55903	120178
-2900	55373	51221	106594
-2800	64851	55397	120248
-2700	71453	52590	124043
-2600	49648	50158	99806
-2500	57005	48111	105116
-2400	54279	54285	108564
-2300	58972	54454	113426
-2200	54904	61477	116381
-2100	53337	56124	109461
-2000	67136	59380	126516
-1900	74063	73915	147978
-1800	66980	286682	353662
-1700	64267	57016	121283
-1600	66986	72838	139824
-1500	64509	65959	130468
-1400	57192	69591	126783
-1300	57847	68316	126163
-1200	68455	63105	131560
-1100	72182	65901	138083
-1000	72368	69993	142361
-900	80573	78965	159538
-800	84333	86280	170613
-700	85641	92941	178582
-600	88229	104102	192331
-500	87865	102691	190556
-400	101195	105464	206659
-300	118128	111758	229886
-200	111112	110502	221614
-100	48675	38710	87385
0	9602	7932	17534
100	9393	5529	14922
200	7298	7950	15248
300	9734	12994	22728
400	14421	9240	23661
500	13579	12209	25788
600	12409	11844	24253
700	16689	14274	30963
800	21297	17078	38375
900	21500	14248	35748
1000	18133	16317	34450
1100	19942	16592	36534
1200	25966	19218	45184
1300	29935	21900	51835
1400	20193	18298	38491
1500	20413	18836	39249
1600	26284	18815	45099
1700	24758	22500	47258
1800	33907	17585	51492
1900	18895	29041	47936
