bin start	sense overlap	antisense overlap	total overlap
-1999	235052	148574	383626
-1899	200427	141887	342314
-1799	186384	123517	309901
-1699	196465	113136	309601
-1599	294417	124260	418677
-1499	226586	120173	346759
-1399	213328	136006	349334
-1299	251807	121913	373720
-1199	190768	123006	313774
-1099	184401	122087	306488
-999	165188	94417	259605
-899	210098	89384	299482
-799	197836	84167	282003
-699	167465	68365	235830
-599	140491	77792	218283
-499	231478	50328	281806
-399	119679	43245	162924
-299	193797	60087	253884
-199	146778	74807	221585
-99	150102	104524	254626
1	376571	207142	583713
101	618459	300986	919445
201	429808	374555	804363
301	474924	414736	889660
401	478575	477473	956048
501	519010	490978	1009988
601	538802	522853	1061655
701	532253	485881	1018134
801	578290	517239	1095529
901	556734	504195	1060929
1001	486608	456643	943251
1101	489353	473034	962387
1201	476340	394629	870969
1301	542644	421071	963715
1401	504963	450064	955027
1501	459397	416816	876213
1601	474512	475002	949514
1701	470187	408925	879112
1801	430406	399350	829756
1901	420259	399431	819690
2001	418516	403346	821862
2101	437465	378030	815495
2201	437910	389785	827695
2301	432622	408129	840751
2401	423442	386896	810338
2501	430017	371123	801140
2601	503657	380385	884042
2701	436764	392493	829257
2801	377102	372781	749883
2901	405174	319193	724367
