bin start	sense overlap	antisense overlap	total overlap
-1999	37108	31312	68420
-1899	32502	38613	71115
-1799	34517	32644	67161
-1699	32931	28238	61169
-1599	34090	38704	72794
-1499	33641	44722	78363
-1399	30794	35273	66067
-1299	32211	29160	61371
-1199	33662	30250	63912
-1099	25740	30949	56689
-999	24796	21004	45800
-899	25484	22407	47891
-799	23516	22478	45994
-699	24274	25938	50212
-599	26079	20935	47014
-499	18310	20119	38429
-399	17000	19601	36601
-299	19579	35435	55014
-199	23467	21899	45366
-99	27039	22503	49542
1	51951	55699	107650
101	86051	75738	161789
201	96400	98421	194821
301	116017	113391	229408
401	127233	124172	251405
501	131312	129444	260756
601	134224	136472	270696
701	124772	134773	259545
801	127657	149009	276666
901	122645	123909	246554
1001	125682	114859	240541
1101	104923	121419	226342
1201	114062	104617	218679
1301	115441	116871	232312
1401	113158	106089	219247
1501	93441	97398	190839
1601	110100	108341	218441
1701	98839	96900	195739
1801	86246	99556	185802
1901	99010	86377	185387
2001	99684	97672	197356
2101	96810	84213	181023
2201	95177	84703	179880
2301	97629	102024	199653
2401	94592	95233	189825
2501	97149	83421	180570
2601	91395	80077	171472
2701	94372	88144	182516
2801	90459	92748	183207
2901	77935	77350	155285
