bin start	sense overlap	antisense overlap	total overlap
-3000	12474	16131	28605
-2900	12822	15630	28452
-2800	12360	14413	26773
-2700	18553	17333	35886
-2600	12043	12742	24785
-2500	14572	10675	25247
-2400	13537	13795	27332
-2300	13471	14716	28187
-2200	13787	15573	29360
-2100	13862	12672	26534
-2000	14949	10247	25196
-1900	15902	12521	28423
-1800	16027	16375	32402
-1700	26384	17880	44264
-1600	13103	13697	26800
-1500	17208	16760	33968
-1400	19935	9255	29190
-1300	13642	12530	26172
-1200	14640	12312	26952
-1100	13382	16690	30072
-1000	12863	12469	25332
-900	11068	11021	22089
-800	16549	13821	30370
-700	13277	12861	26138
-600	13566	15043	28609
-500	13055	12182	25237
-400	14385	15372	29757
-300	15064	12364	27428
-200	19199	13013	32212
-100	6197	4654	10851
0	8651	2352	11003
100	6025	1719	7744
200	6548	2662	9210
300	6331	2951	9282
400	7705	3973	11678
500	7680	2477	10157
600	8727	2714	11441
700	7515	3008	10523
800	7620	4037	11657
900	7097	2208	9305
1000	6446	1976	8422
1100	5346	2583	7929
1200	5243	3047	8290
1300	8941	2746	11687
1400	8632	3994	12626
1500	11836	5263	17099
1600	17346	8171	25517
1700	6745	5745	12490
1800	12848	4546	17394
1900	8084	3052	11136
