bin start	sense overlap	antisense overlap	total overlap
-3000	138844	147392	286236
-2900	140923	137246	278169
-2800	145678	144610	290288
-2700	142450	139722	282172
-2600	126440	127269	253709
-2500	145370	154776	300146
-2400	184759	141386	326145
-2300	161336	149004	310340
-2200	160594	160909	321503
-2100	160807	162236	323043
-2000	174437	175743	350180
-1900	176813	179136	355949
-1800	187429	183694	371123
-1700	169047	168159	337206
-1600	183035	190948	373983
-1500	180268	177029	357297
-1400	188096	185210	373306
-1300	190431	189052	379483
-1200	189990	178370	368360
-1100	188250	188367	376617
-1000	207858	209011	416869
-900	228234	227149	455383
-800	247112	245249	492361
-700	289640	269161	558801
-600	324972	290634	615606
-500	334523	311449	645972
-400	405266	359008	764274
-300	450633	348723	799356
-200	482005	332415	814420
-100	149852	105848	255700
0	21700	20311	42011
100	26706	10583	37289
200	14897	12275	27172
300	25812	20368	46180
400	25092	21528	46620
500	32514	28071	60585
600	34623	30069	64692
700	40928	35653	76581
800	53696	41877	95573
900	51267	43170	94437
1000	53745	46787	100532
1100	53288	47264	100552
1200	60346	42457	102803
1300	83014	41905	124919
1400	52332	44655	96987
1500	45433	39742	85175
1600	58438	40524	98962
1700	52072	46930	99002
1800	88167	45943	134110
1900	54416	40860	95276
