bin start	sense overlap	antisense overlap	total overlap
-3000	513142	495679	1008821
-2900	491625	502538	994163
-2800	487289	475885	963174
-2700	508507	530621	1039128
-2600	505553	509916	1015469
-2500	519419	520328	1039747
-2400	528146	525139	1053285
-2300	546089	526328	1072417
-2200	569170	570443	1139613
-2100	565162	549196	1114358
-2000	572679	563435	1136114
-1900	589067	556295	1145362
-1800	586669	605184	1191853
-1700	592277	597549	1189826
-1600	637518	616472	1253990
-1500	635132	636846	1271978
-1400	579832	635070	1214902
-1300	626809	693969	1320778
-1200	709216	694400	1403616
-1100	707431	690541	1397972
-1000	739604	713745	1453349
-900	788778	783789	1572567
-800	782165	800526	1582691
-700	892631	891085	1783716
-600	897877	933656	1831533
-500	975917	970862	1946779
-400	986503	1079094	2065597
-300	1009180	1049125	2058305
-200	865980	873421	1739401
-100	492664	431908	924572
0	327435	243154	570589
100	315713	239203	554916
200	291628	247401	539029
300	301919	288061	589980
400	330774	307489	638263
500	354892	350438	705330
600	356127	365574	721701
700	377565	364933	742498
800	400287	377761	778048
900	416254	382055	798309
1000	409988	392857	802845
1100	426293	420266	846559
1200	435294	417811	853105
1300	427643	394607	822250
1400	406923	389616	796539
1500	410861	408606	819467
1600	412128	451001	863129
1700	429775	450071	879846
1800	412204	408753	820957
1900	405013	413937	818950
