bin start	sense overlap	antisense overlap	total overlap
-3000	31876	31935	63811
-2900	29133	19385	48518
-2800	26805	25965	52770
-2700	31847	31667	63514
-2600	31742	32075	63817
-2500	40099	34496	74595
-2400	35897	35153	71050
-2300	40997	33492	74489
-2200	38494	32702	71196
-2100	35110	29461	64571
-2000	35095	31595	66690
-1900	30989	28426	59415
-1800	38305	30217	68522
-1700	31637	33037	64674
-1600	31044	31030	62074
-1500	36181	33322	69503
-1400	41073	27593	68666
-1300	29317	26720	56037
-1200	29472	27202	56674
-1100	35985	33997	69982
-1000	40593	27820	68413
-900	27732	25728	53460
-800	42167	31473	73640
-700	33500	31791	65291
-600	43216	40659	83875
-500	34223	37262	71485
-400	41612	38040	79652
-300	51281	49993	101274
-200	44343	42629	86972
-100	36226	29653	65879
0	38363	24633	62996
100	29274	31890	61164
200	25451	26655	52106
300	31286	34923	66209
400	26020	23654	49674
500	26111	18674	44785
600	30230	24732	54962
700	20703	26814	47517
800	28228	17531	45759
900	28153	20269	48422
1000	21898	13829	35727
1100	29382	22540	51922
1200	27642	19678	47320
1300	24189	22602	46791
1400	25520	17866	43386
1500	25324	19307	44631
1600	28600	29066	57666
1700	20462	21512	41974
1800	25759	24028	49787
1900	29643	23211	52854
