bin start	sense overlap	antisense overlap	total overlap
-3000	28056	29749	57805
-2900	29908	25082	54990
-2800	30508	24677	55185
-2700	23738	29653	53391
-2600	16769	26959	43728
-2500	36106	22952	59058
-2400	30088	30956	61044
-2300	34514	27203	61717
-2200	21955	35017	56972
-2100	27674	23018	50692
-2000	26363	30208	56571
-1900	35484	29559	65043
-1800	28958	32262	61220
-1700	39151	35703	74854
-1600	26406	32613	59019
-1500	31146	36091	67237
-1400	26622	25211	51833
-1300	29923	32475	62398
-1200	29635	27652	57287
-1100	32459	30039	62498
-1000	26590	30442	57032
-900	30629	25862	56491
-800	31814	23279	55093
-700	39652	24647	64299
-600	34409	27588	61997
-500	39293	37096	76389
-400	31680	27597	59277
-300	33206	17490	50696
-200	30779	22450	53229
-100	28711	21470	50181
0	34808	13136	47944
100	30583	15068	45651
200	24827	19131	43958
300	23627	12359	35986
400	16509	15472	31981
500	20468	18162	38630
600	29085	19328	48413
700	22906	19487	42393
800	23346	17883	41229
900	30772	14476	45248
1000	23107	14262	37369
1100	23888	21995	45883
1200	30523	10757	41280
1300	26766	14806	41572
1400	30303	15055	45358
1500	24387	30599	54986
1600	34938	20211	55149
1700	13783	22347	36130
1800	19307	14448	33755
1900	27202	11284	38486
