bin start	sense overlap	antisense overlap	total overlap
-3000	233282	229585	462867
-2900	208990	226549	435539
-2800	230036	230363	460399
-2700	206381	253410	459791
-2600	362109	267664	629773
-2500	242216	256630	498846
-2400	232707	295470	528177
-2300	305872	257938	563810
-2200	253988	279994	533982
-2100	239401	251167	490568
-2000	311234	221892	533126
-1900	265598	238926	504524
-1800	300567	247166	547733
-1700	356731	220556	577287
-1600	312497	283006	595503
-1500	314218	272208	586426
-1400	300575	253932	554507
-1300	245464	229100	474564
-1200	313902	252311	566213
-1100	310392	293558	603950
-1000	385355	343679	729034
-900	256860	277542	534402
-800	361001	285830	646831
-700	338742	249075	587817
-600	268586	294852	563438
-500	288406	268694	557100
-400	281316	251068	532384
-300	306587	320775	627362
-200	278514	284800	563314
-100	222790	174204	396994
0	186163	189388	375551
100	139007	136257	275264
200	204395	180821	385216
300	335247	221007	556254
400	219730	220034	439764
500	202899	190700	393599
600	196895	311698	508593
700	274172	186415	460587
800	194076	203649	397725
900	176290	201291	377581
1000	167278	192697	359975
1100	226692	181730	408422
1200	227009	211545	438554
1300	216645	215014	431659
1400	234536	315025	549561
1500	327214	253052	580266
1600	194258	227180	421438
1700	238799	189871	428670
1800	316097	183290	499387
1900	309477	254881	564358
