bin start	sense overlap	antisense overlap	total overlap
-3000	356917	373365	730282
-2900	381293	341848	723141
-2800	354536	343240	697776
-2700	329428	381066	710494
-2600	323785	355453	679238
-2500	347630	322410	670040
-2400	352006	326821	678827
-2300	377761	364151	741912
-2200	358187	407690	765877
-2100	361058	348574	709632
-2000	361425	373773	735198
-1900	371000	379357	750357
-1800	374033	386211	760244
-1700	570339	389939	960278
-1600	449458	432667	882125
-1500	402070	461181	863251
-1400	377605	384355	761960
-1300	415009	418259	833268
-1200	444683	427057	871740
-1100	429830	442783	872613
-1000	425722	419243	844965
-900	475740	461453	937193
-800	517770	442254	960024
-700	529054	510384	1039438
-600	517773	520800	1038573
-500	555788	542791	1098579
-400	597336	551005	1148341
-300	624918	561213	1186131
-200	514263	435540	949803
-100	264933	199739	464672
0	208594	134642	343236
100	141859	161950	303809
200	180637	151054	331691
300	237980	162871	400851
400	211480	199555	411035
500	222138	204096	426234
600	221465	226638	448103
700	264179	212529	476708
800	266265	237299	503564
900	282297	251318	533615
1000	278452	256551	535003
1100	324032	269507	593539
1200	476502	397643	874145
1300	573311	278445	851756
1400	287606	298205	585811
1500	418428	311223	729651
1600	277252	270688	547940
1700	287437	263960	551397
1800	484178	257433	741611
1900	352453	262160	614613
