bin start	sense overlap	antisense overlap	total overlap
-3000	105341	102914	208255
-2900	104284	102931	207215
-2800	106936	106215	213151
-2700	105164	123261	228425
-2600	119557	111623	231180
-2500	109450	112889	222339
-2400	110952	107116	218068
-2300	121231	111532	232763
-2200	110661	114491	225152
-2100	107372	112416	219788
-2000	117746	105657	223403
-1900	117678	111141	228819
-1800	120221	111980	232201
-1700	141123	106877	248000
-1600	155275	120591	275866
-1500	122618	127686	250304
-1400	119697	119187	238884
-1300	118177	116698	234875
-1200	133016	121701	254717
-1100	131588	127166	258754
-1000	138393	129626	268019
-900	130273	137696	267969
-800	169562	135518	305080
-700	159509	137689	297198
-600	150206	153428	303634
-500	165189	161666	326855
-400	181929	156288	338217
-300	198603	165420	364023
-200	184913	145637	330550
-100	98182	79003	177185
0	77156	56300	133456
100	58154	54134	112288
200	83727	68953	152680
300	119736	73796	193532
400	81383	75087	156470
500	82681	76235	158916
600	81339	92562	173901
700	129354	72536	201890
800	109816	80080	189896
900	89749	81568	171317
1000	83514	86373	169887
1100	102699	81190	183889
1200	100330	80891	181221
1300	96823	89489	186312
1400	214692	95586	310278
1500	389031	86514	475545
1600	90655	112013	202668
1700	98465	78558	177023
1800	128294	81514	209808
1900	135572	98027	233599
