bin start	sense overlap	antisense overlap	total overlap
-1999	463528	449686	913214
-1899	424362	446037	870399
-1799	439162	467031	906193
-1699	445030	409963	854993
-1599	416143	434631	850774
-1499	393620	405218	798838
-1399	409399	406022	815421
-1299	396530	415833	812363
-1199	402785	422229	825014
-1099	410787	386900	797687
-999	395851	383159	779010
-899	370486	389014	759500
-799	371580	378910	750490
-699	384844	331537	716381
-599	366274	326549	692823
-499	340755	326993	667748
-399	355145	295895	651040
-299	375189	322442	697631
-199	389405	325076	714481
-99	399815	319530	719345
1	510086	516169	1026255
101	663177	640702	1303879
201	650440	675792	1326232
301	673832	721926	1395758
401	726068	720945	1447013
501	696179	670357	1366536
601	703284	726982	1430266
701	685307	736624	1421931
801	648637	715690	1364327
901	615280	651594	1266874
1001	640760	592956	1233716
1101	598126	599931	1198057
1201	625209	582426	1207635
1301	577680	600044	1177724
1401	555515	580179	1135694
1501	525256	558268	1083524
1601	524739	533075	1057814
1701	500771	523734	1024505
1801	488907	542224	1031131
1901	547851	523224	1071075
2001	520624	496930	1017554
2101	492771	485406	978177
2201	508441	480351	988792
2301	477824	517677	995501
2401	467855	469766	937621
2501	452795	447543	900338
2601	427080	433574	860654
2701	429687	443990	873677
2801	418140	439883	858023
2901	444040	416864	860904
