bin start	sense overlap	antisense overlap	total overlap
-3000	515089	500266	1015355
-2900	496752	509715	1006467
-2800	499189	481858	981047
-2700	517555	533534	1051089
-2600	512949	509962	1022911
-2500	523596	529227	1052823
-2400	530859	543411	1074270
-2300	552009	537038	1089047
-2200	581636	573457	1155093
-2100	575971	554323	1130294
-2000	582080	567562	1149642
-1900	595773	565215	1160988
-1800	590989	616530	1207519
-1700	593284	603671	1196955
-1600	639661	616145	1255806
-1500	647710	645016	1292726
-1400	585955	644983	1230938
-1300	641231	705301	1346532
-1200	716357	699090	1415447
-1100	724314	700324	1424638
-1000	759214	724059	1483273
-900	794446	797243	1591689
-800	798625	817473	1616098
-700	903763	913723	1817486
-600	903585	946672	1850257
-500	994410	993181	1987591
-400	1005947	1086503	2092450
-300	1023079	1049625	2072704
-200	896509	876631	1773140
-100	518215	444946	963161
0	345078	255204	600282
100	337245	258597	595842
200	305908	265822	571730
300	309981	302641	612622
400	336776	313800	650576
500	360877	359393	720270
600	363524	371583	735107
700	382399	365623	748022
800	407932	386026	793958
900	419861	380731	800592
1000	415022	395798	810820
1100	420760	432374	853134
1200	432831	421414	854245
1300	435225	396138	831363
1400	411084	393364	804448
1500	420700	406478	827178
1600	416857	452976	869833
1700	433491	460574	894065
1800	417799	418146	835945
1900	411777	428241	840018
