bin start	sense overlap	antisense overlap	total overlap
-3000	314430	304945	619375
-2900	297272	281884	579156
-2800	275671	272101	547772
-2700	300694	330051	630745
-2600	292234	301021	593255
-2500	312231	276217	588448
-2400	315207	290147	605354
-2300	395741	301485	697226
-2200	346874	327212	674086
-2100	321580	297038	618618
-2000	329294	349010	678304
-1900	323902	311774	635676
-1800	339184	531719	870903
-1700	346329	337354	683683
-1600	424263	354641	778904
-1500	419933	381789	801722
-1400	323230	365752	688982
-1300	345276	403388	748664
-1200	395939	369324	765263
-1100	372048	379135	751183
-1000	392179	377126	769305
-900	447934	433525	881459
-800	406713	426558	833271
-700	481929	477767	959696
-600	496191	515328	1011519
-500	524694	528622	1053316
-400	504590	555300	1059890
-300	543515	582977	1126492
-200	502346	496470	998816
-100	301371	256105	557476
0	232539	148001	380540
100	207747	171919	379666
200	180186	164363	344549
300	204015	171953	375968
400	208761	181746	390507
500	220732	207918	428650
600	241720	223439	465159
700	238517	227251	465768
800	243102	222991	466093
900	250182	221133	471315
1000	240876	232832	473708
1100	274795	275963	550758
1200	357547	240028	597575
1300	274022	255644	529666
1400	231528	233787	465315
1500	238276	240038	478314
1600	233709	239257	472966
1700	238760	260971	499731
1800	304131	231200	535331
1900	293372	262327	555699
