bin start	sense overlap	antisense overlap	total overlap
-1999	1380363	1307519	2687882
-1899	1311251	1271256	2582507
-1799	1308133	1293910	2602043
-1699	1307837	1236743	2544580
-1599	1244760	1235619	2480379
-1499	1252005	1188942	2440947
-1399	1232301	1186063	2418364
-1299	1239699	1170205	2409904
-1199	1226100	1161550	2387650
-1099	1215080	1104571	2319651
-999	1177700	1098888	2276588
-899	1142936	1084448	2227384
-799	1112208	1031376	2143584
-699	1103404	1033475	2136879
-599	1093511	960263	2053774
-499	1110775	974341	2085116
-399	1132996	937865	2070861
-299	1180481	940030	2120511
-199	1229643	995192	2224835
-99	1313832	1039386	2353218
1	1367218	1318764	2685982
101	1664590	1603099	3267689
201	1750094	1706673	3456767
301	1797585	1835814	3633399
401	1893464	1902525	3795989
501	1901986	1922996	3824982
601	1966735	1990642	3957377
701	1988864	2026060	4014924
801	1967626	1963896	3931522
901	1871720	1891425	3763145
1001	1838524	1822926	3661450
1101	1834779	1854020	3688799
1201	1744435	1768338	3512773
1301	1687450	1718955	3406405
1401	1879209	1715060	3594269
1501	1648433	1681202	3329635
1601	1601879	1612042	3213921
1701	1534271	1563704	3097975
1801	1521698	1543824	3065522
1901	1497653	1540803	3038456
2001	1508259	1524666	3032925
2101	1486733	1515384	3002117
2201	1467770	1470844	2938614
2301	1395551	1445561	2841112
2401	1409861	1397665	2807526
2501	1359218	1358812	2718030
2601	1338139	1312985	2651124
2701	1360061	1321330	2681391
2801	1319403	1306115	2625518
2901	1302240	1293827	2596067
