bin start	sense overlap	antisense overlap	total overlap
-1999	193018	204527	397545
-1899	197304	175554	372858
-1799	215626	179927	395553
-1699	199467	208342	407809
-1599	185323	212904	398227
-1499	199521	182051	381572
-1399	252145	180469	432614
-1299	174276	179885	354161
-1199	195094	172933	368027
-1099	183436	166986	350422
-999	191414	159609	351023
-899	191709	162097	353806
-799	266351	179741	446092
-699	231204	194681	425885
-599	203603	144505	348108
-499	165971	141248	307219
-399	176107	141589	317696
-299	236565	167756	404321
-199	281625	326799	608424
-99	643541	183713	827254
1	262895	271108	534003
101	344715	368369	713084
201	287405	344051	631456
301	286892	287582	574474
401	301472	301431	602903
501	323008	303132	626140
601	337882	283958	621840
701	346390	313623	660013
801	592557	296549	889106
901	311517	293266	604783
1001	364538	333881	698419
1101	312575	339999	652574
1201	350064	280923	630987
1301	272639	283188	555827
1401	277515	265179	542694
1501	304617	275879	580496
1601	261848	263197	525045
1701	297003	231588	528591
1801	237472	248737	486209
1901	264952	249918	514870
2001	265565	276655	542220
2101	306377	298351	604728
2201	306504	256791	563295
2301	225932	246105	472037
2401	297749	232601	530350
2501	263685	236138	499823
2601	283018	214748	497766
2701	228103	232695	460798
2801	278653	232964	511617
2901	242489	215395	457884
