bin start	sense overlap	antisense overlap	total overlap
-3000	299458	315926	615384
-2900	329715	279289	609004
-2800	283105	291289	574394
-2700	263330	330381	593711
-2600	253820	270991	524811
-2500	264863	243581	508444
-2400	286027	256132	542159
-2300	298669	293383	592052
-2200	270676	330966	601642
-2100	281159	271060	552219
-2000	282432	297260	579692
-1900	273672	284310	557982
-1800	281855	288802	570657
-1700	435282	304575	739857
-1600	327836	346745	674581
-1500	289352	363056	652408
-1400	281476	286074	567550
-1300	311661	324500	636161
-1200	324497	309048	633545
-1100	310914	344791	655705
-1000	310720	309105	619825
-900	357899	340594	698493
-800	369335	315590	684925
-700	372859	366114	738973
-600	351867	379271	731138
-500	399410	372710	772120
-400	411297	388751	800048
-300	428854	404480	833334
-200	346297	318555	664852
-100	189644	152132	341776
0	166530	113689	280219
100	108380	145461	253841
200	143188	115950	259138
300	176331	127227	303558
400	156129	159914	316043
500	161083	155548	316631
600	153735	157711	311446
700	194902	150254	345156
800	185521	174447	359968
900	220334	180804	401138
1000	215845	190682	406527
1100	267007	210561	477568
1200	430628	328150	758778
1300	515435	225582	741017
1400	216163	242205	458368
1500	311692	260963	572655
1600	204496	213467	417963
1700	214203	193112	407315
1800	365630	191564	557194
1900	268275	200470	468745
