bin start	sense overlap	antisense overlap	total overlap
-3000	1887824	1930606	3818430
-2900	1891610	1896705	3788315
-2800	1876754	1868748	3745502
-2700	1942489	1938810	3881299
-2600	1932652	1913525	3846177
-2500	1966870	1968890	3935760
-2400	2046819	1972461	4019280
-2300	2113991	2029883	4143874
-2200	2163272	2146802	4310074
-2100	2103018	2130403	4233421
-2000	2195614	2231021	4426635
-1900	2236139	2221823	4457962
-1800	2363252	2354770	4718022
-1700	2404354	2373802	4778156
-1600	2575910	2528733	5104643
-1500	2668022	2620408	5288430
-1400	2658665	2583761	5242426
-1300	2641457	2548237	5189694
-1200	2760012	2648734	5408746
-1100	2849523	2749108	5598631
-1000	2960862	2838058	5798920
-900	3143253	3104380	6247633
-800	3676509	3258790	6935299
-700	3819929	3554403	7374332
-600	4044446	3747659	7792105
-500	4713189	4136691	8849880
-400	5133655	4541521	9675176
-300	5926610	4838567	10765177
-200	5189813	3875501	9065314
-100	1873558	1376039	3249597
0	730509	585494	1316003
100	1167022	521281	1688303
200	694561	614036	1308597
300	915214	834838	1750052
400	1022173	958477	1980650
500	1153494	1131036	2284530
600	1304892	1284015	2588907
700	1498334	1396224	2894558
800	1561653	1489378	3051031
900	1607027	1507278	3114305
1000	1712510	1608459	3320969
1100	1626210	1581959	3208169
1200	1681219	1575337	3256556
1300	1714477	1505980	3220457
1400	1620101	1492714	3112815
1500	1657406	1502105	3159511
1600	1765461	1523332	3288793
1700	1607793	1573775	3181568
1800	1756135	1511294	3267429
1900	1713876	1531298	3245174
