bin start	sense overlap	antisense overlap	total overlap
-1999	449997	448448	898445
-1899	413396	443594	856990
-1799	437900	447657	885557
-1699	424505	403328	827833
-1599	407342	430272	837614
-1499	390968	392564	783532
-1399	400497	400843	801340
-1299	392544	415580	808124
-1199	391571	422664	814235
-1099	397824	384928	782752
-999	393659	370783	764442
-899	362846	383279	746125
-799	367043	378654	745697
-699	374498	333050	707548
-599	358823	321129	679952
-499	330813	322642	653455
-399	344129	289178	633307
-299	370191	315620	685811
-199	380322	307621	687943
-99	405946	311786	717732
1	501609	501646	1003255
101	656928	629543	1286471
201	650700	673130	1323830
301	670361	706835	1377196
401	709026	706565	1415591
501	684278	663134	1347412
601	697666	709341	1407007
701	674065	733034	1407099
801	631860	697471	1329331
901	611839	641397	1253236
1001	630907	584141	1215048
1101	583173	589937	1173110
1201	613476	572966	1186442
1301	569547	593857	1163404
1401	551008	575713	1126721
1501	516880	550485	1067365
1601	512250	522842	1035092
1701	504011	519590	1023601
1801	485310	531638	1016948
1901	534274	518712	1052986
2001	510455	490901	1001356
2101	491847	478133	969980
2201	497352	466804	964156
2301	467487	511009	978496
2401	464427	470240	934667
2501	448793	435965	884758
2601	419381	429896	849277
2701	424123	431835	855958
2801	413217	431976	845193
2901	429858	409070	838928
