bin start	sense overlap	antisense overlap	total overlap
-1999	150504	160187	310691
-1899	153261	137421	290682
-1799	188593	138899	327492
-1699	212063	154147	366210
-1599	143551	179077	322628
-1499	150116	141632	291748
-1399	175642	142309	317951
-1299	134101	134382	268483
-1199	152832	138652	291484
-1099	149068	129406	278474
-999	158555	126725	285280
-899	152393	129089	281482
-799	201022	145553	346575
-699	168173	166466	334639
-599	149508	117113	266621
-499	140024	119844	259868
-399	156681	115467	272148
-299	198898	148226	347124
-199	269646	282109	551755
-99	593717	148238	741955
1	208274	215716	423990
101	261887	287386	549273
201	220529	250363	470892
301	232887	216629	449516
401	235917	220669	456586
501	260599	231065	491664
601	268373	214224	482597
701	262998	239331	502329
801	457241	220258	677499
901	233430	224645	458075
1001	298159	300632	598791
1101	247831	282076	529907
1201	253274	220234	473508
1301	212256	220522	432778
1401	205696	206268	411964
1501	259151	220904	480055
1601	208794	214044	422838
1701	237514	184718	422232
1801	183297	196816	380113
1901	212542	208064	420606
2001	216001	216090	432091
2101	253823	242882	496705
2201	242603	207800	450403
2301	178330	203964	382294
2401	231046	188941	419987
2501	197245	196573	393818
2601	217393	175375	392768
2701	205192	190808	396000
2801	239174	192451	431625
2901	199114	179576	378690
