bin start	sense overlap	antisense overlap	total overlap
-3000	1021338	1031200	2052538
-2900	999628	1012778	2012406
-2800	1036913	992892	2029805
-2700	1022966	1040077	2063043
-2600	1030386	1039829	2070215
-2500	1067780	1055352	2123132
-2400	1097231	1070228	2167459
-2300	1111371	1138860	2250231
-2200	1160037	1128990	2289027
-2100	1175033	1123554	2298587
-2000	1174675	1159342	2334017
-1900	1202375	1201633	2404008
-1800	1252129	1226087	2478216
-1700	1270276	1260885	2531161
-1600	1363847	1305727	2669574
-1500	1368566	1343501	2712067
-1400	1413593	1341848	2755441
-1300	1513760	1368645	2882405
-1200	1445939	1406307	2852246
-1100	1492761	1435883	2928644
-1000	1528145	1476243	3004388
-900	1599252	1579364	3178616
-800	1931438	1681046	3612484
-700	1877422	1759026	3636448
-600	1905520	1828830	3734350
-500	2082521	1924226	4006747
-400	2129153	1949490	4078643
-300	2080674	1855149	3935823
-200	1552900	1323097	2875997
-100	835317	650217	1485534
0	505628	422810	928438
100	547680	469009	1016689
200	535160	499184	1034344
300	602298	574108	1176406
400	652798	633029	1285827
500	714776	691747	1406523
600	782461	714862	1497323
700	955601	746711	1702312
800	837642	751568	1589210
900	876282	784331	1660613
1000	883021	838516	1721537
1100	912602	827486	1740088
1200	905014	816418	1721432
1300	932389	799157	1731546
1400	938429	829335	1767764
1500	989929	845668	1835597
1600	990930	848363	1839293
1700	985773	876898	1862671
1800	1144988	834089	1979077
1900	986048	854616	1840664
