bin start	sense overlap	antisense overlap	total overlap
-3000	344360	308743	653103
-2900	303626	311394	615020
-2800	292157	298121	590278
-2700	323299	372875	696174
-2600	305193	297054	602247
-2500	328018	303581	631599
-2400	317558	318044	635602
-2300	345952	312437	658389
-2200	370834	336538	707372
-2100	354676	316154	670830
-2000	345913	334054	679967
-1900	348822	326704	675526
-1800	348395	346444	694839
-1700	337469	349330	686799
-1600	374782	357525	732307
-1500	366415	381423	747838
-1400	332500	380047	712547
-1300	354615	446561	801176
-1200	415409	388656	804065
-1100	395174	390337	785511
-1000	415461	414445	829906
-900	448591	430604	879195
-800	438587	453592	892179
-700	509126	507704	1016830
-600	514507	524187	1038694
-500	548454	558684	1107138
-400	559145	597068	1156213
-300	587529	611550	1199079
-200	530610	518716	1049326
-100	312384	263596	575980
0	190439	136022	326461
100	183378	137955	321333
200	172945	143678	316623
300	177072	168806	345878
400	202161	194639	396800
500	229741	221361	451102
600	216872	208016	424888
700	244836	210875	455711
800	251134	236640	487774
900	247347	221153	468500
1000	240467	226765	467232
1100	250130	248514	498644
1200	267707	244258	511965
1300	257300	234034	491334
1400	245117	234436	479553
1500	241286	246266	487552
1600	255276	251961	507237
1700	246848	268034	514882
1800	261401	238897	500298
1900	257343	255486	512829
