bin start	sense overlap	antisense overlap	total overlap
-1999	81177	75024	156201
-1899	96201	80691	176892
-1799	110428	76280	186708
-1699	184621	70054	254675
-1599	77249	83770	161019
-1499	89295	70511	159806
-1399	149829	81404	231233
-1299	80337	76527	156864
-1199	83042	77769	160811
-1099	89284	70225	159509
-999	82110	68297	150407
-899	84708	64263	148971
-799	96175	60750	156925
-699	88166	54251	142417
-599	95996	52626	148622
-499	65601	55364	120965
-399	93326	60170	153496
-299	68461	61439	129900
-199	71275	66061	137336
-99	67293	66434	133727
1	109681	85691	195372
101	114465	102354	216819
201	104206	101071	205277
301	140278	106550	246828
401	115351	108574	223925
501	106857	105551	212408
601	106345	106837	213182
701	119492	99333	218825
801	117672	108261	225933
901	107437	109073	216510
1001	97198	133759	230957
1101	95858	97887	193745
1201	168570	91306	259876
1301	94149	85446	179595
1401	91457	88839	180296
1501	92631	85151	177782
1601	112572	88102	200674
1701	109877	77743	187620
1801	91105	80579	171684
1901	87572	100000	187572
2001	92666	83981	176647
2101	83823	83190	167013
2201	87965	84562	172527
2301	87415	89130	176545
2401	120968	86133	207101
2501	121661	86896	208557
2601	89007	80880	169887
2701	120372	90824	211196
2801	85360	85034	170394
2901	89519	95911	185430
