bin start	sense overlap	antisense overlap	total overlap
-3000	74252	64157	138409
-2900	55779	51067	106846
-2800	52851	54729	107580
-2700	58940	66317	125257
-2600	64812	63495	128307
-2500	68990	57391	126381
-2400	61949	60952	122901
-2300	76815	81092	157907
-2200	72344	73751	146095
-2100	57726	59645	117371
-2000	66451	59388	125839
-1900	72224	64117	136341
-1800	62798	60834	123632
-1700	67564	58585	126149
-1600	65212	56818	122030
-1500	69875	65237	135112
-1400	66260	59940	126200
-1300	64636	64865	129501
-1200	65651	62714	128365
-1100	70248	65702	135950
-1000	72023	65694	137717
-900	64278	63776	128054
-800	81129	64380	145509
-700	76475	66861	143336
-600	81597	81426	163023
-500	78332	69299	147631
-400	70471	76711	147182
-300	92732	84915	177647
-200	94145	88056	182201
-100	83535	72783	156318
0	87431	60940	148371
100	78120	68830	146950
200	56942	53463	110405
300	73414	59392	132806
400	54101	61384	115485
500	50455	49347	99802
600	62889	43852	106741
700	54544	44906	99450
800	46562	37145	83707
900	55832	43275	99107
1000	41345	33906	75251
1100	46255	40063	86318
1200	44895	39145	84040
1300	49423	41045	90468
1400	50861	45905	96766
1500	51251	39358	90609
1600	54254	45305	99559
1700	48633	43668	92301
1800	55669	43108	98777
1900	61712	44017	105729
