bin start	sense overlap	antisense overlap	total overlap
-3000	350643	323057	673700
-2900	304363	326181	630544
-2800	297648	303698	601346
-2700	322475	381992	704467
-2600	314537	301638	616175
-2500	336731	304169	640900
-2400	321831	320488	642319
-2300	352301	316275	668576
-2200	378893	341775	720668
-2100	352043	325692	677735
-2000	351446	336401	687847
-1900	348570	329559	678129
-1800	345476	355679	701155
-1700	343963	349865	693828
-1600	380662	364885	745547
-1500	369054	389106	758160
-1400	338427	378572	716999
-1300	363165	450628	813793
-1200	417755	402530	820285
-1100	403157	394316	797473
-1000	424601	422335	846936
-900	458916	434190	893106
-800	441247	460281	901528
-700	512425	505939	1018364
-600	510440	525773	1036213
-500	554177	572270	1126447
-400	565260	611005	1176265
-300	603467	618657	1222124
-200	544174	526795	1070969
-100	310069	270158	580227
0	191301	138715	330016
100	192448	135242	327690
200	181885	143369	325254
300	180688	168986	349674
400	205122	200703	405825
500	230507	226839	457346
600	217997	211014	429011
700	252141	210989	463130
800	258442	232580	491022
900	252181	220153	472334
1000	245484	230490	475974
1100	256528	245872	502400
1200	268196	245518	513714
1300	257415	236054	493469
1400	251849	243155	495004
1500	241696	255723	497419
1600	253868	257622	511490
1700	249254	269328	518582
1800	263572	243372	506944
1900	260072	257451	517523
