bin start	sense overlap	antisense overlap	total overlap
-1999	261363	268122	529485
-1899	249893	264115	514008
-1799	261602	283366	544968
-1699	252811	241473	494284
-1599	247824	274343	522167
-1499	232746	231204	463950
-1399	240761	235139	475900
-1299	233225	246667	479892
-1199	249751	246103	495854
-1099	251140	229593	480733
-999	243623	229328	472951
-899	219054	227301	446355
-799	215283	214693	429976
-699	215988	193161	409149
-599	208365	193470	401835
-499	186113	194155	380268
-399	204445	169584	374029
-299	209301	188435	397736
-199	226508	177233	403741
-99	252813	184385	437198
1	292634	293460	586094
101	378174	365882	744056
201	372001	384958	756959
301	376199	398485	774684
401	404054	400797	804851
501	380531	374469	755000
601	375979	406490	782469
701	389153	415392	804545
801	368233	403980	772213
901	353595	363016	716611
1001	372628	344588	717216
1101	348299	362666	710965
1201	369002	341304	710306
1301	341412	356035	697447
1401	320477	337163	657640
1501	312986	335456	648442
1601	306834	325800	632634
1701	300871	313768	614639
1801	310441	321362	631803
1901	388420	322174	710594
2001	340828	289883	630711
2101	301257	295594	596851
2201	317939	295413	613352
2301	288115	327326	615441
2401	283566	300997	584563
2501	266285	275253	541538
2601	269178	267067	536245
2701	264880	283428	548308
2801	260432	277392	537824
2901	285812	246430	532242
