bin start	sense overlap	antisense overlap	total overlap
-3000	402915	418258	821173
-2900	422128	403545	825673
-2800	403610	402244	805854
-2700	416171	399423	815594
-2600	411205	409451	820656
-2500	426635	429905	856540
-2400	463976	430612	894588
-2300	447667	456321	903988
-2200	465975	447014	912989
-2100	449400	450283	899683
-2000	487070	464294	951364
-1900	492494	471627	964121
-1800	517616	507465	1025081
-1700	501632	518432	1020064
-1600	544953	542275	1087228
-1500	539662	542146	1081808
-1400	540886	522633	1063519
-1300	560759	560783	1121542
-1200	586908	568298	1155206
-1100	580907	585352	1166259
-1000	622169	604193	1226362
-900	671506	660323	1331829
-800	709474	686474	1395948
-700	795001	759082	1554083
-600	868334	818891	1687225
-500	993932	916837	1910769
-400	1073353	968025	2041378
-300	1139758	943908	2083666
-200	1043462	766221	1809683
-100	422775	307927	730702
0	151895	143164	295059
100	152020	137458	289478
200	157740	152981	310721
300	184022	186805	370827
400	212132	220321	432453
500	256583	279835	536418
600	291289	300553	591842
700	387136	303835	690971
800	337188	329411	666599
900	329378	325400	654778
1000	357638	343403	701041
1100	361576	353370	714946
1200	356948	328770	685718
1300	375185	325853	701038
1400	335689	336887	672576
1500	336146	322087	658233
1600	351523	342118	693641
1700	338823	335599	674422
1800	384919	321523	706442
1900	350207	343030	693237
