bin start	sense overlap	antisense overlap	total overlap
-1999	258361	258639	517000
-1899	242167	250578	492745
-1799	254477	288850	543327
-1699	243724	234604	478328
-1599	231164	242618	473782
-1499	223970	223985	447955
-1399	218039	226864	444903
-1299	209962	237000	446962
-1199	230931	245787	476718
-1099	235132	231980	467112
-999	235313	216666	451979
-899	222038	222263	444301
-799	253413	211180	464593
-699	222272	184408	406680
-599	211055	183051	394106
-499	198303	186684	384987
-399	208437	165145	373582
-299	256663	223419	480082
-199	301032	203528	504560
-99	353653	193892	547545
1	295134	296882	592016
101	444180	354358	798538
201	344600	356442	701042
301	373184	393297	766481
401	382437	383906	766343
501	416814	364436	781250
601	381645	418592	800237
701	389022	468004	857026
801	398751	426321	825072
901	374412	353057	727469
1001	385380	326562	711942
1101	339449	345664	685113
1201	364147	318630	682777
1301	315635	328664	644299
1401	337835	328314	666149
1501	317413	310651	628064
1601	293565	320533	614098
1701	277134	310231	587365
1801	274291	293240	567531
1901	338806	326342	665148
2001	328111	309650	637761
2101	284959	500485	785444
2201	292816	287263	580079
2301	277215	293013	570228
2401	277948	286422	564370
2501	267403	260490	527893
2601	274672	248967	523639
2701	261411	264436	525847
2801	241181	265694	506875
2901	286656	258830	545486
