bin start	sense overlap	antisense overlap	total overlap
-3000	317558	314192	631750
-2900	303144	294104	597248
-2800	281750	282155	563905
-2700	309328	339162	648490
-2600	296860	308312	605172
-2500	316916	289947	606863
-2400	318105	301448	619553
-2300	361585	311669	673254
-2200	354369	331177	685546
-2100	331456	314194	645650
-2000	347592	359302	706894
-1900	338371	322065	660436
-1800	346361	461381	807742
-1700	345392	344960	690352
-1600	402313	362520	764833
-1500	396933	385808	782741
-1400	331686	378612	710298
-1300	358956	418439	777395
-1200	406966	386491	793457
-1100	384096	391456	775552
-1000	404700	399127	803827
-900	463668	440878	904546
-800	415415	435050	850465
-700	490023	499615	989638
-600	509233	519268	1028501
-500	540541	525153	1065694
-400	530228	575157	1105385
-300	573910	600424	1174334
-200	522174	504811	1026985
-100	306539	256249	562788
0	229374	141513	370887
100	197838	162562	360400
200	177852	164734	342586
300	195292	177029	372321
400	209978	186871	396849
500	221917	216681	438598
600	238994	224473	463467
700	238426	220469	458895
800	240439	223868	464307
900	249451	215364	464815
1000	236243	227572	463815
1100	268236	253367	521603
1200	327946	240657	568603
1300	271768	254915	526683
1400	234608	234558	469166
1500	243393	240552	483945
1600	243339	245654	488993
1700	244389	270140	514529
1800	283030	233755	516785
1900	275263	264834	540097
