bin start	sense overlap	antisense overlap	total overlap
-1999	264455	268157	532612
-1899	242218	257012	499230
-1799	263723	295967	559690
-1699	248020	235932	483952
-1599	234399	254451	488850
-1499	235344	228047	463391
-1399	228808	230147	458955
-1299	221563	246429	467992
-1199	240673	251879	492552
-1099	242811	232891	475702
-999	241103	219978	461081
-899	225181	225319	450500
-799	262005	210204	472209
-699	217619	186552	404171
-599	208363	188514	396877
-499	197091	184656	381747
-399	214376	166279	380655
-299	236695	194334	431029
-199	265149	198632	463781
-99	318869	194212	513081
1	295342	295573	590915
101	404735	358936	763671
201	363824	363616	727440
301	379894	403980	783874
401	389730	394926	784656
501	397580	378705	776285
601	384751	420124	804875
701	391945	460165	852110
801	387154	432850	820004
901	380003	362884	742887
1001	382487	331951	714438
1101	349582	349031	698613
1201	371110	329146	700256
1301	322804	335920	658724
1401	340894	335434	676328
1501	325899	325867	651766
1601	298063	328668	626731
1701	280963	322716	603679
1801	290947	304131	595078
1901	365898	322028	687926
2001	337910	302681	640591
2101	289627	438075	727702
2201	296066	285825	581891
2301	291165	304734	595899
2401	279170	299283	578453
2501	270568	265812	536380
2601	282648	259715	542363
2701	269251	272629	541880
2801	250071	266367	516438
2901	288995	253288	542283
