bin start	sense overlap	antisense overlap	total overlap
-3000	1486206	1484470	2970676
-2900	1516884	1495103	3011987
-2800	1523631	1492614	3016245
-2700	1558699	1548527	3107226
-2600	1548094	1510660	3058754
-2500	1568548	1567913	3136461
-2400	1624307	1612547	3236854
-2300	1641294	1624623	3265917
-2200	1679255	1713282	3392537
-2100	1670731	1683240	3353971
-2000	1768412	1772162	3540574
-1900	1784766	1796265	3581031
-1800	1898206	1909101	3807307
-1700	1912904	1931294	3844198
-1600	2004455	1979321	3983776
-1500	2022585	2008011	4030596
-1400	2028659	2033966	4062625
-1300	2153730	2137382	4291112
-1200	2268207	2199378	4467585
-1100	2356523	2295311	4651834
-1000	2462103	2437965	4900068
-900	2635461	2636381	5271842
-800	2803404	2779425	5582829
-700	3082245	3014276	6096521
-600	3181858	3186817	6368675
-500	3389974	3289577	6679551
-400	3410157	3367224	6777381
-300	3189816	3145666	6335482
-200	2416014	2279521	4695535
-100	1443095	1245255	2688350
0	1208071	923420	2131491
100	1098284	910111	2008395
200	1046547	888078	1934625
300	1025924	898791	1924715
400	1026837	925490	1952327
500	1057640	959451	2017091
600	1050919	1006725	2057644
700	1074244	988431	2062675
800	1138227	1038263	2176490
900	1193233	1085547	2278780
1000	1213719	1134294	2348013
1100	1225170	1163069	2388239
1200	1233841	1155000	2388841
1300	1245667	1148234	2393901
1400	1199666	1149887	2349553
1500	1229204	1185906	2415110
1600	1261084	1195553	2456637
1700	1234286	1204085	2438371
1800	1234885	1180557	2415442
1900	1242251	1204761	2447012
