bin start	sense overlap	antisense overlap	total overlap
-1999	250658	256451	507109
-1899	234525	249164	483689
-1799	244737	262521	507258
-1699	241101	227057	468158
-1599	226854	258560	485414
-1499	220956	223695	444651
-1399	219748	221822	441570
-1299	218988	231297	450285
-1199	232593	236449	469042
-1099	235333	221899	457232
-999	233291	219266	452557
-899	209594	218553	428147
-799	204745	210058	414803
-699	207823	183040	390863
-599	197524	178382	375906
-499	179049	176993	356042
-399	198112	154832	352944
-299	208823	174126	382949
-199	212232	170412	382644
-99	239599	171676	411275
1	277125	272643	549768
101	355893	345140	701033
201	347953	357810	705763
301	362816	377558	740374
401	386152	374473	760625
501	363937	353970	717907
601	364221	387053	751274
701	366051	396477	762528
801	353456	379252	732708
901	339026	351705	690731
1001	351250	320594	671844
1101	322438	334329	656767
1201	345283	319848	665131
1301	316532	332750	649282
1401	310139	318723	628862
1501	292030	306593	598623
1601	286472	307181	593653
1701	283183	294051	577234
1801	282456	295057	577513
1901	343205	298287	641492
2001	318423	272550	590973
2101	281938	273343	555281
2201	298954	273746	572700
2301	275756	300902	576658
2401	268718	282287	551005
2501	252541	250330	502871
2601	247127	251949	499076
2701	240979	258257	499236
2801	238827	265432	504259
2901	258911	234449	493360
