bin start	sense overlap	antisense overlap	total overlap
-1999	186311	228725	415036
-1899	272904	261438	534342
-1799	216416	190122	406538
-1699	187347	196446	383793
-1599	171765	308191	479956
-1499	237709	207268	444977
-1399	291892	212295	504187
-1299	201702	232468	434170
-1199	204515	252720	457235
-1099	285970	229593	515563
-999	225629	224445	450074
-899	211204	173761	384965
-799	251040	177786	428826
-699	207019	148512	355531
-599	228084	146892	374976
-499	225975	257134	483109
-399	457648	243978	701626
-299	217920	307151	525071
-199	260972	241585	502557
-99	244098	196436	440534
1	297734	213952	511686
101	265560	227438	492998
201	249489	221129	470618
301	289899	252223	542122
401	275168	261796	536964
501	235772	250463	486235
601	240096	256339	496435
701	294038	264915	558953
801	365915	355577	721492
901	305390	353028	658418
1001	307573	271483	579056
1101	271856	278153	550009
1201	303684	222314	525998
1301	214379	195821	410200
1401	218677	209889	428566
1501	254009	197342	451351
1601	416825	231504	648329
1701	233534	201891	435425
1801	219161	207256	426417
1901	269076	239911	508987
2001	285622	236825	522447
2101	212970	267580	480550
2201	213101	234836	447937
2301	252280	307392	559672
2401	303992	272585	576577
2501	321709	205892	527601
2601	251429	219998	471427
2701	285148	436231	721379
2801	251006	303593	554599
2901	257796	347894	605690
