bin start	sense overlap	antisense overlap	total overlap
-1999	512922	468841	981763
-1899	497324	467503	964827
-1799	507760	481362	989122
-1699	498272	478799	977071
-1599	505506	455043	960549
-1499	536769	435208	971977
-1399	459990	436274	896264
-1299	484062	426552	910614
-1199	511669	440033	951702
-1099	490639	414439	905078
-999	489152	420508	909660
-899	432029	402147	834176
-799	387347	347805	735152
-699	358701	325529	684230
-599	309854	290884	600738
-499	267555	255730	523285
-399	245520	244352	489872
-299	256640	278750	535390
-199	272512	290184	562696
-99	338916	350748	689664
1	556807	596440	1153247
101	732155	760565	1492720
201	784908	798198	1583106
301	797312	815786	1613098
401	808884	800498	1609382
501	786846	773589	1560435
601	807703	806075	1613778
701	805343	765377	1570720
801	750639	746628	1497267
901	696476	699359	1395835
1001	655328	643190	1298518
1101	710321	674166	1384487
1201	650462	636164	1286626
1301	636807	637344	1274151
1401	675240	618241	1293481
1501	624217	597578	1221795
1601	592347	583218	1175565
1701	591430	567537	1158967
1801	563250	568958	1132208
1901	544184	554643	1098827
2001	564533	566004	1130537
2101	548341	529426	1077767
2201	558297	530016	1088313
2301	521017	528837	1049854
2401	518105	519004	1037109
2501	507183	501132	1008315
2601	491966	473156	965122
2701	509745	493417	1003162
2801	476890	476307	953197
2901	454741	440183	894924
